"NUTS","year","news_count","fem","pop22_tot","log_pop","year_num","year_c","fem_lag1","fem_lag2","pred_news","resid_pearson","resid_deviance","log_obs_exp","pred_news2","resid_pearson2","resid_deviance2"
"DE21G","2023",0,3,122037,11.7120795564242,2023,3,0,0,8.23540981090684,-0.710070338314788,-1.73216098439408,-15.9239536848859,20.3015502260657,-0.582823250879164,-1.68112842828038
"DE21H","2019",1,0,354396,12.7781702109677,2019,-1,2,0,15.5057184922359,-0.674021040729191,-1.31439997356898,-2.74120789086889,31.1314721334198,-0.565750815606416,-1.26757717031737
"DE21H","2020",3,2,354396,12.7781702109677,2020,0,0,2,24.2335355244211,-0.635134572847327,-1.11089645114951,-2.08912481734636,43.9592733849912,-0.545510104846024,-1.08536153651256
"DE21H","2021",18,2,354396,12.7781702109677,2021,1,2,0,25.4764080128926,-0.212835874772533,-0.237840336351768,-0.347381034508229,46.2731203017071,-0.357792060704404,-0.477240315403319
"DE21H","2022",31,3,354396,12.7781702109677,2022,2,2,2,32.8513015987806,-0.0409659881660631,-0.0417552338869867,-0.0580041298919764,55.5774205351905,-0.259115394718056,-0.311556810316395
"DE21H","2023",78,2,354396,12.7781702109677,2023,3,3,2,27.4689683813665,1.33515382472948,0.917942432864012,1.04365189448137,49.307481915619,0.340832212179347,0.290964619245852
"DE21I","2019",25,0,99364,11.5065451540059,2019,-1,0,0,5.95409492051217,2.24518569225568,1.33573000411954,1.43479666009196,8.76223354028235,1.06835475253416,0.734918370180054
"DE21I","2020",1,0,99364,11.5065451540059,2020,0,0,0,6.12049877970595,-0.587869443903716,-0.939701291296747,-1.81164259315575,9.12164262380608,-0.513688237424152,-0.910453761532888
"DE21I","2021",4,0,99364,11.5065451540059,2021,1,0,0,6.2915532608203,-0.256214856816184,-0.294243369967237,-0.452913370414388,9.49579394042888,-0.334149179058206,-0.433555754786275
"DE21I","2022",1,0,99364,11.5065451540059,2022,2,0,0,6.46738833851061,-0.595316681759407,-0.963807604417423,-1.86677136991375,9.88529218671159,-0.519306784306106,-0.936418122477563
"DE21I","2023",1,0,99364,11.5065451540059,2023,3,0,0,6.64813761993799,-0.598901631227891,-0.975765541875719,-1.89433575829275,10.290766862644,-0.521956991859219,-0.949247526896707
"DE21J","2019",20,0,130781,11.7812794475151,2019,-1,0,0,7.77303598534395,1.11491035594502,0.800416297276729,0.94507150378569,11.532684519863,0.425213517778477,0.351789308319982
"DE21J","2020",19,2,130781,11.7812794475151,2020,0,0,0,12.4241280005901,0.379767562492136,0.328840742725425,0.424798643317157,16.4665004813896,0.0894976922871663,0.0853201078555812
"DE21J","2021",10,3,130781,11.7812794475151,2021,1,2,0,16.3844043380608,-0.280999825001185,-0.328005956024458,-0.493744734395257,19.9982025861143,-0.291348463726944,-0.361252631204518
"DE21J","2022",4,0,130781,11.7812794475151,2022,2,3,2,8.86354560377362,-0.390473059538151,-0.495216348272675,-0.795652254458889,12.7437653790826,-0.397917898512544,-0.559581016147939
"DE21J","2023",1,0,130781,11.7812794475151,2023,3,0,3,8.75712963029109,-0.630135765709355,-1.09189738778913,-2.169867183479,13.2440521346849,-0.536430710938348,-1.02753696308506
"DE21K","2019",17,0,258637,12.4631808131981,2019,-1,1,2,29.5456549877515,-0.308395549914841,-0.366896581927003,-0.552723290829429,22.4255959401101,-0.141118750849927,-0.154318846135243
"DE21K","2020",1,2,258637,12.4631808131981,2020,0,0,1,46.4197127227991,-0.712958388797418,-1.68409303084246,-3.83772321217618,32.3221193606318,-0.56655700650609,-1.27733940899754
"DE21K","2021",5,0,258637,12.4631808131981,2021,1,2,0,31.4785924652786,-0.611260260427134,-1.01674934816763,-1.83986959808497,24.6216956211781,-0.465150917110574,-0.732232377720241
"DE21K","2022",125,0,258637,12.4631808131981,2022,2,0,2,31.6399663276352,2.14432267947899,1.29379658914164,1.37389266663745,25.3487258808559,2.29502921640682,1.26457049825908
"DE21K","2023",52,0,258637,12.4631808131981,2023,3,0,0,32.3307544350766,0.442195655462113,0.375502472816467,0.475224810897799,26.7860902243636,0.549729557940136,0.435921742856684
"DE21L","2019",19,0,139329,11.8445933218767,2019,-1,0,0,7.134814399775,1.1753090518249,0.833433238018457,0.979452793852963,12.2864743461817,0.316740003367437,0.272948252167146
"DE21L","2020",13,1,139329,11.8445933218767,2020,0,0,0,9.14546580921885,0.300188749090636,0.266851607887972,0.351691217893773,14.9793111562923,-0.0767842232498361,-0.0804086713602024
"DE21L","2021",0,0,139329,11.8445933218767,2021,1,1,0,7.64707938256014,-0.708403921293386,-1.71050082424488,-15.8498343528487,13.2894277358491,-0.5802674291256,-1.59358110104458
"DE21L","2022",9,1,139329,11.8445933218767,2022,2,0,1,9.69267323318349,-0.0509793445497673,-0.0522123257265229,-0.0741455748662468,16.1124216296206,-0.256714833480238,-0.308000320464073
"DE21L","2023",0,0,139329,11.8445933218767,2023,3,1,0,8.08049046368906,-0.709653972829822,-1.72662757967774,-15.9049631296067,14.4019977081981,-0.580836139309597,-1.61049564933833
"DE21M","2019",2,1,175144,12.0733637716872,2019,-1,1,0,15.4468236415045,-0.627160805537258,-1.07810822264046,-2.04425571210087,18.0530215923511,-0.517716132408927,-0.928244652295789
"DE21M","2020",11,0,175144,12.0733637716872,2020,0,1,1,12.7718491135702,-0.0995975156820395,-0.104505994811784,-0.149348097230183,15.9277457052969,-0.179901763167455,-0.202448718165682
"DE21M","2021",15,1,175144,12.0733637716872,2021,1,0,1,16.1400967831593,-0.0509269431197999,-0.0521570309254424,-0.07325639153322,19.4561243437804,-0.133438151578041,-0.145129791832697
"DE21M","2022",9,0,175144,12.0733637716872,2022,2,1,0,13.455513768156,-0.237968104701468,-0.270083766209373,-0.402164279183593,17.390747626317,-0.28080963131448,-0.344606338140664
"DE21M","2023",50,1,175144,12.0733637716872,2023,3,0,1,17.0548639048748,1.39389636042669,0.947950008484791,1.07558758936805,21.0849604497014,0.799508168358817,0.588632409261472
"DE21N","2019",0,0,138957,11.8419198117355,2019,-1,0,1,4.80307622055973,-0.695029003960627,-1.57073349821643,-15.384767149886,12.1623838470211,-0.57958743289749,-1.57476680667846
"DE21N","2020",0,0,138957,11.8419198117355,2020,0,0,0,4.92260425327847,-0.695879222342665,-1.5782843401116,-15.4093482682002,12.7562909512119,-0.579960443675287,-1.58491088428773
"DE21N","2021",13,1,138957,11.8419198117355,2021,1,0,0,6.3098360192934,0.745934016559698,0.582372462951246,0.72283974560286,15.5520978577374,-0.0953978243299722,-0.101111118930352
"DE21N","2022",23,4,138957,11.8419198117355,2022,2,1,0,12.7560494767244,0.576522117153539,0.470753360251905,0.589488631564991,25.9554617222383,-0.0664854077794588,-0.0691719899806593
"DE21N","2023",2,0,138957,11.8419198117355,2023,3,4,1,5.67658185878875,-0.453677415677348,-0.610166796473218,-1.0432015856032,14.174305781342,-0.498786099604526,-0.847676982928839
"DE221","2019",7,0,71863,11.1825168076391,2019,-1,0,0,5.25052764919268,0.232582076294164,0.211702717057834,0.287581715751033,6.33710789526701,0.0598723617975002,0.0579516427094397
"DE221","2020",0,2,71863,11.1825168076391,2020,0,0,0,8.39224566915738,-0.710476902341987,-1.737646707792,-15.9428187028382,9.04819602307755,-0.576852113421251,-1.51065004454808
"DE221","2021",6,0,71863,11.1825168076391,2021,1,2,0,5.70803546772419,0.0358374178181391,0.0352688294536047,0.0498847226126345,6.84120567600429,-0.0705136087247103,-0.0735499619660445
"DE221","2022",13,0,71863,11.1825168076391,2022,2,0,2,5.73729750448492,0.887113989555038,0.669394600257712,0.817961152956734,7.04321302820536,0.485337922931039,0.393175312344598
"DE221","2023",6,0,71863,11.1825168076391,2023,3,0,0,5.86255860128609,0.016444339174504,0.0163228144383405,0.0231735062172862,7.4425886543435,-0.11136968083601,-0.119303722705397
"DE222","2019",48,1,53039,10.8787827709867,2019,-1,0,0,14.0081670960957,1.74519352436337,1.1177023776121,1.23156050820977,5.47756349610383,4.42538366938268,1.92886139291112
"DE222","2020",1,0,53039,10.8787827709867,2020,0,1,0,11.71307924852,-0.655432726588588,-1.20809192214569,-2.46070510192551,4.8596149375947,-0.451055841042912,-0.691828118396914
"DE222","2021",9,0,53039,10.8787827709867,2021,1,0,1,11.906029829999,-0.174973520915226,-0.191237833705067,-0.279820291740084,5.03095069529004,0.448555312225975,0.368020828548556
"DE222","2022",43,1,53039,10.8787827709867,2022,2,0,0,15.2157897599328,1.31519814074818,0.90761086866217,1.03886645028091,6.17962479330436,3.40811984658804,1.63757870782833
"DE222","2023",4,0,53039,10.8787827709867,2023,3,1,0,12.7228458987034,-0.492170675003253,-0.689101595754768,-1.15710465594215,5.48247354423788,-0.1541495116759,-0.170168693768617
"DE223","2019",0,0,49002,10.7996163925863,2019,-1,0,0,1.77568122352157,-0.642151014674302,-1.25232994423307,-14.3896946951634,4.32115220744853,-0.565587321234451,-1.34115281525689
"DE223","2020",4,0,49002,10.7996163925863,2020,0,0,0,1.82530760876343,0.767492780847416,0.595376035504829,0.784546085541739,4.49839712422754,-0.0627554884397717,-0.0651411596153144
"DE223","2021",2,0,49002,10.7996163925863,2021,1,0,0,1.87632094233787,0.0425939526249699,0.0417897008498857,0.0638347666026984,4.682912268718,-0.324964185447201,-0.417461774889392
"DE223","2022",1,0,49002,10.7996163925863,2022,2,0,0,1.92875998640072,-0.312105943174375,-0.37315055455915,-0.656876302336626,4.87499585094442,-0.45147183112941,-0.692997807040739
"DE223","2023",1,0,49002,10.7996163925863,2023,3,0,0,1.9826645864248,-0.322197751207191,-0.388061056836439,-0.684440690715628,5.07495831290288,-0.456658229994545,-0.707810032435919
"DE224","2019",0,1,121844,11.7104968169711,2019,-1,0,1,25.556520676978,-0.725277305787597,-2.04237474080116,-17.056403054459,12.4896066121788,-0.579797248948129,-1.5804220000913
"DE224","2020",50,0,121844,11.7104968169711,2020,0,1,0,21.3057034573698,0.974796319045882,0.721182075971667,0.853048220604574,11.1637648231733,2.01376864195217,1.15732383879173
"DE224","2021",35,1,121844,11.7104968169711,2021,1,0,1,27.0049794548172,0.214842246102378,0.196838026064431,0.259326816808087,13.5352168189808,0.920427136312282,0.656415914774053
"DE224","2022",41,1,121844,11.7104968169711,2022,2,1,0,28.0730817323394,0.334279722798958,0.29377941816705,0.378760919346193,14.1688131077151,1.09970536396652,0.751012996393298
"DE224","2023",44,0,121844,11.7104968169711,2023,3,1,1,23.2115787918352,0.648888163730557,0.519519184892825,0.639538416620226,12.5008022048332,1.4609757077883,0.924473772225091
"DE225","2019",5,0,78710,11.2735254911365,2019,-1,0,0,6.31950333788777,-0.14690457692362,-0.158069135763772,-0.23420250685941,6.94089813167369,-0.160413325799677,-0.177895675321106
"DE225","2020",0,0,78710,11.2735254911365,2020,0,0,0,6.49611955876622,-0.704321138590977,-1.66223168445814,-15.6867155656368,7.22559972343884,-0.57419500498174,-1.46048955569405
"DE225","2021",5,2,78710,11.2735254911365,2021,1,0,0,10.3831528706961,-0.370489878667177,-0.462114621319661,-0.730746463950972,10.3167949421847,-0.297957144349444,-0.371922579280173
"DE225","2022",32,0,78710,11.2735254911365,2022,2,2,0,7.06216276181611,2.49473809166524,1.43652397864794,1.51098458925657,7.80037434386179,1.78436600812226,1.0646472464004
"DE225","2023",0,0,78710,11.2735254911365,2023,3,0,2,7.0983666830277,-0.706613911735228,-1.68856955192623,-15.7753752709032,8.03070406087463,-0.575512855108171,-1.48420102072467
"DE226","2019",0,0,126037,11.7443307936203,2019,-1,0,1,3.98334170143622,-0.687946177900211,-1.51267802604063,-15.1976316484504,11.0315448154969,-0.578768682316325,-1.55383947518435
"DE226","2020",0,0,126037,11.7443307936203,2020,0,0,0,4.08247004655411,-0.688940670613887,-1.52036034673674,-15.2222127667647,11.5702313853775,-0.579178229199549,-1.56409101377737
"DE226","2021",26,2,126037,11.7443307936203,2021,1,0,0,6.52526638402265,2.10241324751182,1.27586156585443,1.38241479897001,16.520110330684,0.333808308520621,0.28574270783988
"DE226","2022",0,0,126037,11.7443307936203,2022,2,2,0,4.43819847805878,-0.69217327562186,-1.54634451372421,-15.3057591038854,12.4906083239399,-0.579797874710698,-1.58043905910653
"DE226","2023",0,0,126037,11.7443307936203,2023,3,0,2,4.46095074155656,-0.692363902584475,-1.54792841380434,-15.3108724720312,12.8594314282868,-0.580021779889792,-1.58661916316963
"DE227","2019",0,0,162170,11.9964004467134,2019,-1,3,0,1.07951175076234,-0.598871302963551,-1.08795630481515,-13.8920194142528,14.2181767045928,-0.580748204515714,-1.60780284906626
"DE227","2020",0,0,162170,11.9964004467134,2020,0,0,3,1.07293374501361,-0.598262324892928,-1.08594160746194,-13.885907272282,14.5570059070683,-0.580908594921114,-1.61273697555712
"DE227","2021",0,0,162170,11.9964004467134,2021,1,0,0,1.09309300001209,-0.600111163443757,-1.09207849464521,-13.9045218504668,15.4978956495245,-0.581317804754426,-1.62579872193769
"DE227","2022",0,1,162170,11.9964004467134,2022,2,0,0,1.40113590876622,-0.623101922742608,-1.17411813936484,-14.1527938290126,18.8945823399794,-0.582460513169888,-1.6665621417808
"DE227","2023",0,0,162170,11.9964004467134,2023,3,1,0,1.17157482665238,-0.606845108123793,-1.11496315917348,-13.9738594074061,16.7629995789713,-0.581796709382278,-1.64204153490397
"DE228","2019",0,1,194699,12.1792100552403,2019,-1,0,1,1.39836173788757,-0.622930723563878,-1.17346276183952,-14.1508119221587,19.9576008484997,-0.582739238420791,-1.67767279635301
"DE228","2020",0,1,194699,12.1792100552403,2020,0,1,0,1.45366981022055,-0.626245453879855,-1.18628841897851,-14.1896018206543,20.8918350021719,-0.582961063953772,-1.68691103361042
"DE228","2021",0,1,194699,12.1792100552403,2021,1,1,1,1.49876123133605,-0.628802585967839,-1.19638582836045,-14.220149479098,21.5867535945722,-0.583113760519458,-1.69349196809852
"DE228","2022",0,0,194699,12.1792100552403,2022,2,1,1,1.23552467676365,-0.611842701146082,-1.13252438043333,-14.0270062773102,19.1884205276347,-0.582540605467578,-1.66970104699129
"DE228","2023",0,0,194699,12.1792100552403,2023,3,0,1,1.25213654413713,-0.613076136572279,-1.13693933532709,-14.0403618855079,20.0140468632147,-0.582753221359742,-1.67824439241466
"DE229","2019",0,0,77267,11.2550222352742,2019,-1,0,0,0.685718200297604,-0.548801584938845,-0.940088391089243,-13.4382220355738,6.81364980231268,-0.573404614851299,-1.44719529513763
"DE229","2020",0,0,77267,11.2550222352742,2020,0,0,0,0.70488251601179,-0.552108005165626,-0.948931208668971,-13.4657864239529,7.09313192518039,-0.573950510444116,-1.45630830476989
"DE229","2021",0,0,77267,11.2550222352742,2021,1,0,0,0.724582432205348,-0.555382560774909,-0.957796951416364,-13.4933508123319,7.38407783900727,-0.574476367661216,-1.46538151503348
"DE229","2022",0,0,77267,11.2550222352742,2022,2,0,0,0.744832917733821,-0.558624653628418,-0.966684584261415,-13.5209152007109,7.68695776529372,-0.574982868654723,-1.47441505907369
"DE229","2023",0,0,77267,11.2550222352742,2023,3,0,0,0.765649359799344,-0.561833713211926,-0.975593072064571,-13.5484795890899,8.00226121307431,-0.575470676322052,-1.48340908291658
"DE22A","2019",0,0,120497,11.6993801353374,2019,-1,0,2,4.15201288338239,-0.689612441260523,-1.5256295622267,-15.2391038067571,10.4680799041737,-0.578296275006872,-1.54250491530123
"DE22A","2020",0,0,120497,11.6993801353374,2020,0,0,0,4.24266282567639,-0.690457824452524,-1.53235544323392,-15.2607016550067,11.0616578563742,-0.578792605008828,-1.55442705375758
"DE22A","2021",0,1,120497,11.6993801353374,2021,1,0,0,5.43828131163312,-0.69914769026104,-1.60870400604946,-15.5089736335525,13.4860506168368,-0.58037463483587,-1.59668190948615
"DE22A","2022",22,1,120497,11.6993801353374,2022,2,1,0,5.67026721303465,2.01717917860522,1.23918499794218,1.35580625466433,14.0121751833521,0.331005442972051,0.283651764070674
"DE22A","2023",2,1,120497,11.6993801353374,2023,3,1,1,5.84615337710214,-0.461414584324504,-0.625446734513901,-1.07263622203244,14.478257796673,-0.5006313858117,-0.854910582823544
"DE22B","2019",0,2,103041,11.54288224626,2019,-1,0,1,1.49227042254786,-0.628442125010713,-1.19495140477517,-14.2158092916788,12.3697525419962,-0.579721660307374,-1.57836988852619
"DE22B","2020",0,1,103041,11.54288224626,2020,0,2,0,1.26186378468116,-0.613786684261746,-1.13949770481408,-14.048100380189,11.0353338239039,-0.578771699433862,-1.5539135056492
"DE22B","2021",0,0,103041,11.54288224626,2021,1,1,2,1.03169634083571,-0.594313255595375,-1.07303219628838,-13.8467149383493,9.6823295673275,-0.577548078964017,-1.52551589298911
"DE22B","2022",0,0,103041,11.54288224626,2022,2,0,1,1.04245313424329,-0.59536580669784,-1.07644706341613,-13.8570872764823,10.1747331392124,-0.578030133537096,-1.53633304736124
"DE22B","2023",1,0,103041,11.54288224626,2023,3,0,0,1.06839533599395,-0.0382717807291474,-0.0389742331303385,-0.0661568368327663,10.6715803338604,-0.524265681835853,-0.960758256995468
"DE22C","2019",0,0,101035,11.5232222704476,2019,-1,1,1,2.47615587971293,-0.664343265407452,-1.36107463597425,-14.7222178670703,8.82617768645196,-0.576585478853109,-1.50517025496087
"DE22C","2020",0,0,101035,11.5232222704476,2020,0,0,1,2.50944827268851,-0.665130143514589,-1.3654036782607,-14.735573475268,9.20594446975487,-0.577033959328173,-1.51445369396645
"DE22C","2021",11,1,101035,11.5232222704476,2021,1,0,0,3.20705036656691,1.6481382391242,1.07183909737133,1.23254373792272,11.307859316598,-0.0157629721332884,-0.0159061492513355
"DE22C","2022",0,0,101035,11.5232222704476,2022,2,1,0,2.68160958103243,-0.668926416811112,-1.38685821742727,-14.8019277621426,10.0321688806065,-0.577895311068574,-1.53326192633805
"DE22C","2023",0,0,101035,11.5232222704476,2023,3,0,1,2.72578397078782,-0.669832713792553,-1.39212702287332,-14.818266640405,10.3858737067211,-0.578223172322044,-1.54079486611026
"DE231","2019",46,0,42553,10.658505636804,2019,-1,0,0,8.31616733136956,3.21856555145081,1.70504001654833,1.71043992681758,3.75245887685313,6.33231495140666,2.39541961611932
"DE231","2020",2,0,42553,10.658505636804,2020,0,0,0,8.54858591994021,-0.544555575525979,-0.813973550090524,-1.45261819922982,3.90637714434624,-0.274937609208797,-0.335609735620791
"DE231","2021",13,0,42553,10.658505636804,2021,1,0,0,8.78750009694248,0.341045868768642,0.299044716153609,0.391619166215966,4.06660882761433,1.23959479319383,0.820527046691702
"DE231","2022",1,0,42553,10.658505636804,2022,2,0,0,9.03309139978842,-0.633176593100721,-1.10459744989691,-2.20089365654815,4.23341289019301,-0.431655515406666,-0.640001205909085
"DE231","2023",0,0,42553,10.658505636804,2023,3,0,0,9.28554643946145,-0.712541434880684,-1.76687154763135,-16.0439696028909,4.40705891777797,-0.565995845640532,-1.34584335385747
"DE232","2019",86,0,151389,11.927607962128,2019,-1,2,2,40.0524144561652,0.835144757470221,0.638019426287122,0.764158350137604,13.1011736533029,3.22819295073926,1.58185709623218
"DE232","2020",90,2,151389,11.927607962128,2020,0,0,2,62.2246339836741,0.325725273376724,0.287078362600963,0.369058715347662,18.7782888025837,2.20901534909728,1.23245565205888
"DE232","2021",58,2,151389,11.927607962128,2021,1,2,0,65.4159671511179,-0.082742515746956,-0.0860792340783178,-0.120323346918118,19.7667056325555,1.12705733111176,0.764898768688525
"DE232","2022",115,1,151389,11.927607962128,2022,2,2,2,54.2492795987996,0.816654691695093,0.626666362760609,0.751342424011304,17.3097671067423,3.28450348619092,1.59949254065048
"DE232","2023",59,1,151389,11.927607962128,2023,3,1,2,54.9786716172271,0.0533438730719079,0.0521019008839632,0.0705921396096015,18.054560017941,1.3203947540164,0.859375890684947
"DE233","2019",4,0,42444,10.6559408389935,2019,-1,0,0,2.14619040537961,0.566133527638252,0.46327389499247,0.622600245134472,3.74284691018622,0.0386384492889454,0.0378220855976183
"DE233","2020",5,0,42444,10.6559408389935,2020,0,0,0,2.20617170745618,0.832275910725307,0.635729505592912,0.818179358069692,3.89637091426296,0.159557432620373,0.147038551270881
"DE233","2021",2,0,42444,10.6559408389935,2021,1,0,0,2.26782935501905,-0.0778240226040717,-0.0807819447337816,-0.12567546218357,4.0561921622274,-0.286020597457807,-0.352899281004287
"DE233","2022",0,0,42444,10.6559408389935,2022,2,0,0,2.33121019823807,-0.660692348556571,-1.34148037617329,-14.6618980890867,4.22256895427707,-0.565099193679588,-1.335641616585
"DE233","2023",0,0,42444,10.6559408389935,2023,3,0,0,2.39636239664228,-0.662380553124624,-1.35044283471805,-14.6894624774657,4.39577018556079,-0.565943024196304,-1.34523277309374
"DE234","2019",0,0,103982,11.5519730862209,2019,-1,0,0,1.59325237607036,-0.633780188119368,-1.21658235698973,-14.281288004511,9.16946346750976,-0.576992446555548,-1.51358051940069
"DE234","2020",0,0,103982,11.5519730862209,2020,0,0,0,1.63778027621088,-0.635963509412797,-1.2256807098464,-14.30885239289,9.5455762983435,-0.57740560699909,-1.52240318054448
"DE234","2021",0,0,103982,11.5519730862209,2021,1,0,0,1.68355263323765,-0.638109269715721,-1.23477348019681,-14.336416781269,9.93711651617966,-0.577803325113472,-1.53118729679745
"DE234","2022",5,1,103982,11.5519730862209,2022,2,0,0,2.15799209097588,0.863644993831481,0.654778103082418,0.840259910583592,12.1150426150073,-0.340367499911507,-0.444748768307627
"DE234","2023",0,0,103982,11.5519730862209,2023,3,1,0,1.8044282457428,-0.643342193256633,-1.25761661813397,-14.4057543382083,10.7482902030005,-0.578537249045842,-1.54822391215365
"DE235","2019",1,0,128534,11.763948739759,2019,-1,0,0,1.14397080376827,-0.0760845618901609,-0.0789483749133428,-0.134504371450858,11.334536913436,-0.527920583014844,-0.979672823343702
"DE235","2020",0,0,128534,11.763948739759,2020,0,0,0,1.17594227199197,-0.607199640149024,-1.11619217900873,-13.9775803177936,11.7994566745329,-0.579341402338304,-1.56829397698674
"DE235","2021",0,0,128534,11.763948739759,2021,1,0,0,1.20880727244308,-0.609804249007062,-1.12529907701287,-14.0051447061726,12.2834465031509,-0.579666334680079,-1.5768784897952
"DE235","2022",0,0,128534,11.763948739759,2022,2,0,0,1.24259077738236,-0.612370479137895,-1.13440948276931,-14.0327090945516,12.7872886148584,-0.579978979504631,-1.58542589070741
"DE235","2023",0,0,128534,11.763948739759,2023,3,0,0,1.27731845699033,-0.6148982856502,-1.14352249856858,-14.0602734829306,13.3117973101233,-0.580279782431541,-1.59393642887934
"DE236","2019",3,0,138693,11.840018136392,2019,-1,2,0,8.63362152837921,-0.463991565917141,-0.630340841825846,-1.05705143914439,12.1833126350196,-0.436881086902958,-0.652780979525242
"DE236","2020",36,3,138693,11.840018136392,2020,0,0,2,16.8255775156047,0.822146904136293,0.630037803152983,0.760618766441976,20.1475652661236,0.458545572698508,0.374928349524492
"DE236","2021",0,0,138693,11.840018136392,2021,1,3,0,9.25349777684169,-0.71247397660761,-1.76587786130029,-16.0405121760494,13.1778448629298,-0.580205194571494,-1.59179872408649
"DE236","2022",0,0,138693,11.840018136392,2022,2,0,3,9.19711158046277,-0.712354196992747,-1.76412028568915,-16.0344000340786,13.4918822221511,-0.580377767613632,-1.59677311011645
"DE236","2023",26,0,138693,11.840018136392,2023,3,0,0,9.36991527730023,1.26495727436534,0.881329173898185,1.0205925221839,14.3639278660349,0.470514853572012,0.38312018489683
"DE237","2019",11,1,96049,11.4726137568984,2019,-1,0,0,3.05246104682025,1.75957697742522,1.12374060766587,1.28194719786061,9.91938943489276,0.0629435549664683,0.0608270885574662
"DE237","2020",0,1,96049,11.4726137568984,2020,0,1,0,3.18267276020199,-0.677889790453212,-1.44180052183962,-14.9732318923715,10.3063696275975,-0.578151390204874,-1.5391266917503
"DE237","2021",0,0,96049,11.4726137568984,2021,1,1,1,2.63151941231141,-0.667866620596542,-1.38077074237499,-14.7830719606484,9.09306144311714,-0.576904456852556,-1.51173928367847
"DE237","2022",0,0,96049,11.4726137568984,2022,2,0,1,2.66690069792244,-0.668618819375028,-1.38508328837534,-14.7964275688461,9.48431151957197,-0.577340482796071,-1.52099262317148
"DE237","2023",0,0,96049,11.4726137568984,2023,3,0,0,2.73326845459355,-0.669983723213187,-1.39301069025525,-14.8210086871604,9.94744441035079,-0.577813402811776,-1.53141377844861
"DE238","2019",2,0,196213,12.1869560828378,2019,-1,1,1,10.1648352035022,-0.57370245437397,-0.894787903385405,-1.62578655423976,17.1407017606948,-0.514026262260791,-0.91131464074299
"DE238","2020",1,0,196213,12.1869560828378,2020,0,0,1,10.3015033716493,-0.645114480949405,-1.15756604585503,-2.33228884299775,17.8782202429258,-0.54960074767486,-1.11594974435672
"DE238","2021",0,0,196213,12.1869560828378,2021,1,0,0,10.55786374894,-0.714900636398423,-1.80351578793214,-16.1723815192758,18.7512400510584,-0.582420543385115,-1.66501127869483
"DE238","2022",50,0,196213,12.1869560828378,2022,2,0,0,10.8529328225977,2.5803806567732,1.47012384632902,1.52758767573762,19.5203779621517,0.9097307503337,0.650562272355306
"DE238","2023",1,0,196213,12.1869560828378,2023,3,0,0,11.1562484279686,-0.651666453001598,-1.18906992119161,-2.41199873807003,20.3210643534879,-0.554146958451583,-1.15225642473024
"DE239","2019",0,0,149312,11.9137933553811,2019,-1,1,1,3.23468060474881,-0.678678014545434,-1.44696343100027,-14.9894407498988,13.0435417698769,-0.580128903226991,-1.58963112973813
"DE239","2020",3,0,149312,11.9137933553811,2020,0,0,1,3.2781715088256,-0.0576441664745422,-0.0592339005013128,-0.0886731781308016,13.6047704327019,-0.452445017824309,-0.695028747883871
"DE239","2021",8,1,149312,11.9137933553811,2021,1,0,0,4.18947114928371,0.627557654729863,0.505206096827992,0.646867158066585,16.7110317244507,-0.303266163369829,-0.380592369484701
"DE239","2022",1,0,149312,11.9137933553811,2022,2,1,0,3.50307126152325,-0.487607145167706,-0.680868584458072,-1.25363908700729,14.8257851229882,-0.541840148849903,-1.06135478006834
"DE239","2023",1,1,149312,11.9137933553811,2023,3,0,1,4.44014287702259,-0.536296086444373,-0.794184159534147,-1.49068555543648,17.9751382557542,-0.549804417496103,-1.11749907320385
"DE23A","2019",0,1,72210,11.1873338194452,2019,-1,0,0,1.22680611993392,-0.61118503433011,-1.13018368747146,-14.0199246997441,7.45743434177977,-0.574602690724993,-1.46760663618437
"DE23A","2020",0,1,72210,11.1873338194452,2020,0,1,0,1.27913914709252,-0.615027865110775,-1.14399346663474,-14.0616978683045,7.74836750834278,-0.575080889476312,-1.47619848625882
"DE23A","2021",0,0,72210,11.1873338194452,2021,1,1,1,1.05762663969506,-0.596823315506378,-1.08120663358601,-13.8715379365814,6.83619784492799,-0.573450252138107,-1.44794575704399
"DE23A","2022",1,0,72210,11.1873338194452,2022,2,0,1,1.07184663367793,-0.040095162090927,-0.0408672733461392,-0.0693819868153088,7.13034112617822,-0.49351620031585,-0.828276111867713
"DE23A","2023",1,0,72210,11.1873338194452,2023,3,0,0,1.0985203139646,-0.0538645636752163,-0.0552737016548277,-0.0939631051295821,7.47852617800737,-0.497800090384519,-0.84450379509626
"DE241","2019",35,0,77150,11.2535068577913,2019,-1,0,0,9.93489700980912,1.80091691023338,1.14322669032666,1.25929458051149,6.80333237020232,2.37641010378413,1.29437188358992
"DE241","2020",3,0,77150,11.2535068577913,2020,0,0,0,10.2125555330936,-0.504481556005503,-0.716515388453072,-1.22500527592697,7.08239129288916,-0.330821605489953,-0.427668570169631
"DE241","2021",9,1,77150,11.2535068577913,2021,1,0,0,13.0905405830321,-0.224446126411476,-0.252602572878474,-0.374665188026816,8.63464488816283,0.0243867010129659,0.0240573002935192
"DE241","2022",23,0,77150,11.2535068577913,2022,2,1,0,10.9457959919509,0.787970095788485,0.608859756870203,0.742538804539719,7.66053178738841,1.15126174990833,0.777044334357873
