NUTS,year,news_count,fem,pop22_tot
DEF01,2017,11.0,0,96326.0
DEF02,2017,42.0,1,252668.0
DEF03,2017,25.0,2,216889.0
DEF04,2017,5.0,0,79809.0
DEF05,2017,,1,133460.0
DEF06,2017,5.0,1,206235.0
DEF07,2017,1.0,0,170029.0
DEF08,2017,1.0,0,201472.0
DEF09,2017,,2,325223.0
DEF0A,2017,1.0,0,130609.0
DEF0B,2017,2.0,1,278058.0
DEF0C,2017,4.0,1,205472.0
DEF0D,2017,13.0,1,283562.0
DEF0E,2017,3.0,0,132731.0
DEF0F,2017,11.0,0,246974.0
DE600,2017,105.0,3,1862565.0
DE911,2017,5.0,0,252962.0
DE912,2017,2.0,0,104970.0
DE913,2017,16.0,1,129560.0
DE914,2017,,0,175943.0
DE916,2017,,0,126775.0
DE917,2017,,0,90227.0
DE918,2017,4.0,1,125623.0
DE91A,2017,13.0,0,137045.0
DE91B,2017,22.0,0,118290.0
DE91C,2017,6.0,1,328028.0
DE929,2017,120.0,6,1140888.0
DE922,2017,3.0,2,221202.0
DE923,2017,1.0,1,150203.0
DE925,2017,15.0,0,267506.0
DE926,2017,,0,65581.0
DE927,2017,20.0,1,121468.0
DE928,2017,17.0,1,156841.0
DE931,2017,9.0,1,172449.0
DE932,2017,,1,198842.0
DE933,2017,14.0,0,265864.0
DE934,2017,,1,46502.0
DE935,2017,10.0,0,179448.0
DE936,2017,,1,113598.0
DE937,2017,8.0,1,165904.0
DE938,2017,2.0,0,141321.0
DE938,2017,2.0,4,141321.0
DE939,2017,4.0,3,207700.0
DE93A,2017,,1,91638.0
DE93B,2017,23.0,0,138626.0
DE941,2017,5.0,20,81406.0
DE942,2017,3.0,0,49202.0
DE943,2017,31.0,15,176614.0
DE944,2017,6.0,0,166057.0
DE945,2017,15.0,1,75745.0
DE946,2017,,0,127751.0
DE947,2017,38.0,2,188816.0
DE948,2017,,1,177025.0
DE949,2017,2.0,0,334539.0
DE94A,2017,20.0,2,100411.0
DE94B,2017,1.0,1,144543.0
DE94C,2017,19.0,2,169103.0
DE94D,2017,18.0,1,132008.0
DE94E,2017,5.0,0,354821.0
DE94F,2017,1.0,0,146539.0
DE94G,2017,,0,88936.0
DE94H,2017,,0,55969.0
DE501,2017,43.0,2,586271.0
DE502,2017,1.0,0,118610.0
DEA11,2017,80.0,3,618685.0
DEA12,2017,25.0,3,502270.0
DEA13,2017,12.0,3,574682.0
DEA14,2017,4.0,0,231406.0
DEA15,2017,38.0,1,267213.0
DEA16,2017,1.0,3,173050.0
DEA17,2017,,1,213646.0
DEA18,2017,,0,113828.0
DEA19,2017,25.0,0,165626.0
DEA1A,2017,44.0,2,358193.0
DEA1B,2017,,1,322018.0
DEA1C,2017,2.0,1,490910.0
DEA1D,2017,11.0,0,457077.0
DEA1E,2017,3.0,0,297857.0
DEA1F,2017,,0,457918.0
DEA22,2017,55.0,2,323336.0
DEA23,2017,29.0,1,1024621.0
DEA24,2017,1.0,0,168581.0
DEA2D,2017,26.0,4,582410.0
DEA26,2017,,2,279285.0
DEA27,2017,,1,477988.0
DEA28,2017,8.0,1,202609.0
DEA29,2017,,0,263681.0
DEA2A,2017,12.0,0,274057.0
DEA2B,2017,1.0,1,284273.0
DEA2C,2017,10.0,1,605441.0
DEA31,2017,,0,118535.0
DEA32,2017,25.0,4,267930.0
DEA33,2017,76.0,2,308258.0
DEA34,2017,43.0,1,380796.0
DEA35,2017,4.0,0,227859.0
DEA36,2017,7.0,2,621305.0
DEA37,2017,12.0,2,451712.0
DEA38,2017,17.0,2,282639.0
DEA41,2017,23.0,0,331605.0
DEA42,2017,,0,363982.0
DEA43,2017,,0,254404.0
DEA44,2017,5.0,2,139252.0
DEA45,2017,27.0,1,347149.0
DEA46,2017,25.0,2,320557.0
DEA47,2017,28.0,1,315912.0
DEA51,2017,13.0,2,358676.0
DEA52,2017,5.0,1,603462.0
DEA53,2017,12.0,0,190384.0
DEA54,2017,,0,179968.0
DEA55,2017,4.0,0,155851.0
DEA56,2017,4.0,1,314167.0
DEA57,2017,1.0,4,260843.0
DEA58,2017,,0,408046.0
DEA59,2017,,1,132346.0
DEA5A,2017,,1,274074.0
DEA5B,2017,,0,300297.0
DEA5C,2017,,2,393784.0
DE711,2017,39.0,0,167029.0
DE712,2017,65.0,5,756021.0
DE713,2017,83.0,1,132746.0
DE714,2017,37.0,0,288850.0
DE715,2017,21.0,0,274169.0
DE716,2017,20.0,1,302021.0
DE717,2017,3.0,1,268310.0
DE718,2017,7.0,3,241664.0
DE719,2017,16.0,0,420914.0
DE71A,2017,2.0,1,238775.0
DE71B,2017,,0,93846.0
DE71C,2017,11.0,3,358022.0
DE71D,2017,,0,185651.0
DE71E,2017,3.0,4,311593.0
DE721,2017,9.0,0,268418.0
DE722,2017,,1,254074.0
DE723,2017,1.0,0,173830.0
DE724,2017,9.0,2,242805.0
DE725,2017,,1,101163.0
DE731,2017,13.0,1,197230.0
DE732,2017,2.0,2,222283.0
DE733,2017,2.0,1,117414.0
DE734,2017,1.0,0,231073.0
DE735,2017,,0,180071.0
DE736,2017,,0,155126.0
DE737,2017,2.0,0,97695.0
DEB11,2017,,0,113378.0
DEB12,2017,1.0,1,129353.0
DEB13,2017,,0,132125.0
DEB14,2017,1.0,0,164748.0
DEB15,2017,4.0,0,82611.0
DEB1C,2017,3.0,0,61608.0
DEB17,2017,,0,217228.0
DEB18,2017,,1,189061.0
DEB1D,2017,,0,106705.0
DEB1A,2017,6.0,1,125588.0
DEB1B,2017,,0,207803.0
DEB21,2017,12.0,3,104342.0
DEB22,2017,1.0,1,113187.0
DEB23,2017,1.0,0,99788.0
DEB24,2017,,0,59313.0
DEB25,2017,1.0,0,148953.0
DEB31,2017,1.0,0,48140.0
DEB32,2017,1.0,0,100426.0
DEB33,2017,67.0,0,48209.0
DEB34,2017,47.0,1,177222.0
DEB35,2017,5.0,3,224684.0
DEB36,2017,32.0,0,52945.0
DEB37,2017,,0,39761.0
DEB38,2017,,0,49564.0
DEB39,2017,,0,86753.0
DEB3A,2017,,0,33323.0
DEB3B,2017,,0,131238.0
DEB3C,2017,,2,134329.0
DEB3D,2017,2.0,0,74783.0
DEB3E,2017,127.0,0,131383.0
DEB3F,2017,,0,106343.0
DEB3G,2017,1.0,0,69334.0
DEB3H,2017,,0,113031.0
DEB3I,2017,,0,155882.0
DEB3J,2017,2.0,3,206454.0
DEB3K,2017,,0,89974.0
DE111,2017,102.0,1,612663.0
DE112,2017,,0,395167.0
DE113,2017,25.0,4,536601.0
DE114,2017,1.0,3,258809.0
DE115,2017,74.0,4,535374.0
DE116,2017,29.0,0,440696.0
DE117,2017,27.0,1,131986.0
DE118,2017,22.0,2,353877.0
DE119,2017,,0,115644.0
DE11A,2017,1.0,0,200902.0
DE11B,2017,,1,133169.0
DE11C,2017,14.0,2,135235.0
DE11D,2017,23.0,1,317427.0
DE121,2017,,1,56881.0
DE122,2017,55.0,2,309050.0
DE123,2017,28.0,1,456264.0
DE124,2017,,0,230737.0
DE125,2017,22.0,3,155756.0
DE126,2017,19.0,1,318035.0
DE127,2017,8.0,1,145263.0
DE128,2017,,0,558561.0
DE129,2017,7.0,1,134912.0
DE12A,2017,10.0,1,161251.0
DE12B,2017,,0,199745.0
DE12C,2017,,0,121958.0
DE131,2017,421.0,2,237460.0
DE132,2017,,0,272558.0
DE133,2017,286.0,2,169787.0
DE134,2017,31.0,2,444858.0
DE135,2017,5.0,2,140237.0
DE136,2017,19.0,1,214065.0
DE137,2017,3.0,0,145208.0
DE138,2017,32.0,5,291841.0
DE139,2017,4.0,0,238263.0
DE13A,2017,,0,171579.0
DE141,2017,4.0,1,293483.0
DE142,2017,9.0,0,233546.0
DE143,2017,1.0,0,193326.0
DE144,2017,19.0,0,129882.0
DE145,2017,,0,202354.0
DE146,2017,3.0,1,207415.0
DE147,2017,6.0,0,220804.0
DE148,2017,9.0,1,291102.0
DE149,2017,3.0,2,132167.0
DE211,2017,17.0,0,141185.0
DE212,2017,124.0,4,1505005.0
DE213,2017,18.0,0,65274.0
DE214,2017,1.0,0,113938.0
DE215,2017,,0,105292.0
DE216,2017,8.0,0,130248.0
DE217,2017,1.0,0,153595.0
DE218,2017,,0,144225.0
DE219,2017,8.0,1,135668.0
DE21A,2017,4.0,0,140127.0
DE21B,2017,,0,184564.0
DE21C,2017,,0,218227.0
DE21D,2017,2.0,0,89296.0
DE21E,2017,5.0,0,122107.0
DE21F,2017,,2,97152.0
DE21G,2017,,0,122037.0
DE21H,2017,25.0,0,354396.0
DE21I,2017,,0,99364.0
DE21J,2017,,0,130781.0
DE21K,2017,50.0,2,258637.0
DE21L,2017,,0,139329.0
DE21M,2017,14.0,0,175144.0
DE21N,2017,6.0,1,138957.0
DE221,2017,12.0,0,71863.0
DE222,2017,26.0,0,53039.0
DE223,2017,,0,49002.0
DE224,2017,5.0,1,121844.0
DE225,2017,15.0,0,78710.0
DE226,2017,1.0,1,126037.0
DE227,2017,,0,162170.0
DE228,2017,8.0,1,194699.0
DE229,2017,,0,77267.0
DE22A,2017,6.0,2,120497.0
DE22B,2017,6.0,1,103041.0
DE22C,2017,1.0,1,101035.0
DE231,2017,2.0,0,42553.0
DE232,2017,45.0,2,151389.0
DE233,2017,8.0,0,42444.0
DE234,2017,1.0,0,103982.0
DE235,2017,1.0,0,128534.0
DE236,2017,5.0,0,138693.0
DE237,2017,,0,96049.0
DE238,2017,,1,196213.0
DE239,2017,6.0,1,149312.0
DE23A,2017,4.0,0,72210.0
DE241,2017,5.0,0,77150.0
DE242,2017,1.0,0,72940.0
DE243,2017,,0,41064.0
DE244,2017,7.0,0,46778.0
DE245,2017,,0,147777.0
DE246,2017,3.0,0,103215.0
DE247,2017,3.0,0,84468.0
DE248,2017,1.0,1,116184.0
DE249,2017,,0,92191.0
DE24A,2017,,0,64545.0
DE24B,2017,,0,71518.0
DE24C,2017,,0,67379.0
DE24D,2017,12.0,0,70549.0
DE251,2017,23.0,0,40742.0
DE252,2017,9.0,0,115928.0
DE253,2017,6.0,0,132036.0
DE254,2017,70.0,7,529508.0
DE255,2017,,0,40835.0
DE256,2017,13.0,1,187633.0
DE257,2017,3.0,0,138325.0
DE258,2017,1.0,0,117719.0
DE259,2017,1.0,0,168813.0
DE25A,2017,,0,101043.0
DE25B,2017,2.0,0,128632.0
DE25C,2017,4.0,0,94695.0
DE261,2017,7.0,0,73091.0
DE262,2017,5.0,0,54481.0
DE263,2017,3.0,2,133258.0
DE264,2017,3.0,0,170945.0
DE265,2017,1.0,0,103489.0
DE266,2017,,0,79375.0
DE267,2017,3.0,5,83869.0
DE268,2017,2.0,1,91287.0
DE269,2017,1.0,0,127547.0
DE26A,2017,2.0,2,125282.0
DE26B,2017,,0,113977.0
DE26C,2017,,0,162216.0
DE271,2017,24.0,1,301105.0
DE272,2017,,0,46193.0
DE273,2017,7.0,0,67645.0
DE274,2017,11.0,0,44192.0
DE275,2017,,0,136803.0
DE276,2017,15.0,2,262811.0
DE277,2017,,0,98899.0
DE278,2017,6.0,0,129846.0
DE279,2017,,1,183595.0
DE27A,2017,19.0,0,82411.0
DE27B,2017,,0,142047.0
DE27C,2017,10.0,0,147255.0
DE27D,2017,1.0,1,135098.0
DE27E,2017,,0,155413.0
DEC01,2017,14.0,0,333149.0
DEC02,2017,1.0,2,108779.0
DEC03,2017,3.0,0,133179.0
DEC04,2017,1.0,0,205129.0
DEC05,2017,2.0,1,144092.0
DEC06,2017,,0,87813.0
DE300,2017,290.0,17,3685265.0
DE401,2017,,0,74113.0
DE402,2017,23.0,1,95123.0
DE403,2017,1.0,0,57107.0
DE404,2017,6.0,2,184754.0
DE405,2017,19.0,1,194169.0
DE406,2017,23.0,1,178793.0
DE407,2017,,0,97967.0
DE408,2017,,1,170834.0
DE409,2017,,0,197817.0
DE40A,2017,6.0,1,217690.0
DE40B,2017,27.0,1,107793.0
DE40C,2017,1.0,2,179817.0
DE40D,2017,18.0,0,99152.0
DE40E,2017,23.0,1,221268.0
DE40F,2017,,0,75595.0
DE40G,2017,12.0,0,109635.0
DE40H,2017,,0,177688.0
DE40I,2017,,0,117432.0
DE803,2017,,1,205307.0
DE804,2017,2.0,0,98308.0
DE80J,2017,80.0,2,246318.0
DE80K,2017,,0,218721.0
DE80L,2017,12.0,1,215203.0
DE80M,2017,,0,156692.0
DE80N,2017,,0,224956.0
DE80O,2017,2.0,1,208092.0
DED41,2017,22.0,2,245618.0
DED42,2017,4.0,0,318394.0
DED43,2017,2.0,0,296431.0
DED44,2017,14.0,2,219100.0
DED45,2017,5.0,1,306793.0
DED21,2017,30.0,2,564904.0
DED2C,2017,4.0,3,292608.0
DED2D,2017,3.0,0,243958.0
DED2E,2017,,0,239221.0
DED2F,2017,1.0,0,243996.0
DED51,2017,37.0,4,611850.0
DED52,2017,,0,260127.0
DED53,2017,,0,199422.0
DEE01,2017,58.0,1,75402.0
DEE02,2017,40.0,1,226767.0
DEE03,2017,14.0,1,244329.0
DEE04,2017,,0,79980.0
DEE05,2017,,1,153035.0
DEE07,2017,6.0,0,167924.0
DEE08,2017,2.0,0,173684.0
DEE09,2017,,0,205484.0
DEE06,2017,,1,88509.0
DEE0A,2017,,0,129029.0
DEE0B,2017,,1,182451.0
DEE0C,2017,16.0,1,180771.0
DEE0D,2017,4.0,0,106538.0
DEE0E,2017,3.0,0,121694.0
DEG01,2017,11.0,0,218793.0
DEG02,2017,14.0,0,95608.0
DEG03,2017,5.0,0,109725.0
DEG0S,2017,,0,34685.0
DEG05,2017,,0,65954.0
,2017,,0,
DEG06,2017,,0,103694.0
DEG07,2017,14.0,3,80762.0
DEG0R,2017,,1,154957.0
DEG09,2017,2.0,0,94613.0
DEG0A,2017,,0,71738.0
DEG0Q,2017,,0,120214.0
DEG0C,2017,,1,135838.0
DEG0D,2017,,0,67693.0
DEG0E,2017,,2,59987.0
DEG0T,2017,,0,106657.0
DEG0G,2017,,0,82392.0
DEG0V,2017,,0,54964.0
DEG0U,2017,,1,100105.0
DEG0J,2017,,0,83342.0
DEG0K,2017,,0,77341.0
DEG0L,2017,,0,93707.0
DEG0M,2017,3.0,0,87508.0
DEF01,2018,146.0,0,96326.0
DEF02,2018,44.0,2,252668.0
DEF03,2018,38.0,1,216889.0
DEF04,2018,1.0,0,79809.0
DEF05,2018,,1,133460.0
DEF06,2018,1.0,1,206235.0
DEF07,2018,14.0,0,170029.0
DEF08,2018,43.0,3,201472.0
DEF09,2018,2.0,1,325223.0
DEF0A,2018,,0,130609.0
DEF0B,2018,54.0,0,278058.0
DEF0C,2018,1.0,1,205472.0
DEF0D,2018,12.0,1,283562.0
DEF0E,2018,1.0,0,132731.0
DEF0F,2018,19.0,0,246974.0
DE600,2018,165.0,13,1862565.0
DE911,2018,40.0,0,252962.0
DE912,2018,103.0,0,104970.0
DE913,2018,15.0,1,129560.0
DE914,2018,,0,175943.0
DE916,2018,1.0,0,126775.0
DE917,2018,5.0,0,90227.0
DE918,2018,9.0,1,125623.0
DE91A,2018,7.0,0,137045.0
DE91B,2018,1.0,1,118290.0
DE91C,2018,21.0,1,328028.0
DE929,2018,321.0,4,1140888.0
DE922,2018,1.0,0,221202.0
DE923,2018,1.0,0,150203.0
DE925,2018,83.0,2,267506.0
DE926,2018,23.0,1,65581.0
DE927,2018,,0,121468.0
DE928,2018,3.0,0,156841.0
DE931,2018,39.0,1,172449.0
DE932,2018,,0,198842.0
DE933,2018,11.0,2,265864.0
DE934,2018,,0,46502.0
DE935,2018,4.0,0,179448.0
DE936,2018,3.0,0,113598.0
DE937,2018,,0,165904.0
DE938,2018,1.0,0,141321.0
DE938,2018,1.0,0,141321.0
DE939,2018,46.0,1,207700.0
DE93A,2018,,0,91638.0
DE93B,2018,1.0,0,138626.0
DE941,2018,3.0,3,81406.0
DE942,2018,,0,49202.0
DE943,2018,19.0,0,176614.0
DE944,2018,71.0,1,166057.0
DE945,2018,,0,75745.0
DE946,2018,,0,127751.0
DE947,2018,9.0,1,188816.0
DE948,2018,12.0,1,177025.0
DE949,2018,6.0,1,334539.0
DE94A,2018,2.0,0,100411.0
DE94B,2018,,0,144543.0
DE94C,2018,,0,169103.0
DE94D,2018,1.0,0,132008.0
DE94E,2018,13.0,2,354821.0
DE94F,2018,1.0,0,146539.0
DE94G,2018,,0,88936.0
DE94H,2018,1.0,0,55969.0
DE501,2018,41.0,3,586271.0
DE502,2018,2.0,0,118610.0
DEA11,2018,472.0,4,618685.0
DEA12,2018,10.0,2,502270.0
DEA13,2018,33.0,5,574682.0
DEA14,2018,23.0,0,231406.0
DEA15,2018,56.0,1,267213.0
DEA16,2018,1.0,2,173050.0
DEA17,2018,1.0,2,213646.0
DEA18,2018,,0,113828.0
DEA19,2018,4.0,1,165626.0
DEA1A,2018,29.0,1,358193.0
DEA1B,2018,,0,322018.0
DEA1C,2018,1.0,0,490910.0
DEA1D,2018,1.0,0,457077.0
DEA1E,2018,234.0,2,297857.0
DEA1F,2018,9.0,1,457918.0
DEA22,2018,100.0,0,323336.0
DEA23,2018,40.0,3,1024621.0
DEA24,2018,,0,168581.0
DEA2D,2018,7.0,3,582410.0
DEA26,2018,,0,279285.0
DEA27,2018,6.0,1,477988.0
DEA28,2018,,0,202609.0
DEA29,2018,,0,263681.0
DEA2A,2018,1.0,2,274057.0
DEA2B,2018,5.0,2,284273.0
DEA2C,2018,108.0,1,605441.0
DEA31,2018,,0,118535.0
DEA32,2018,4.0,0,267930.0
DEA33,2018,28.0,2,308258.0
DEA34,2018,2.0,1,380796.0
DEA35,2018,3.0,0,227859.0
DEA36,2018,16.0,1,621305.0
DEA37,2018,30.0,0,451712.0
DEA38,2018,3.0,0,282639.0
DEA41,2018,36.0,0,331605.0
DEA42,2018,23.0,0,363982.0
DEA43,2018,,0,254404.0
DEA44,2018,3.0,0,139252.0
DEA45,2018,20.0,0,347149.0
DEA46,2018,21.0,0,320557.0
DEA47,2018,5.0,0,315912.0
DEA51,2018,1.0,2,358676.0
DEA52,2018,71.0,2,603462.0
DEA53,2018,12.0,1,190384.0
DEA54,2018,50.0,1,179968.0
DEA55,2018,2.0,0,155851.0
DEA56,2018,,1,314167.0
DEA57,2018,1.0,2,260843.0
DEA58,2018,19.0,1,408046.0
DEA59,2018,,0,132346.0
DEA5A,2018,,0,274074.0
DEA5B,2018,1.0,0,300297.0
DEA5C,2018,29.0,0,393784.0
DE711,2018,65.0,4,167029.0
DE712,2018,218.0,3,756021.0
DE713,2018,26.0,1,132746.0
DE714,2018,264.0,0,288850.0
DE715,2018,46.0,1,274169.0
DE716,2018,4.0,0,302021.0
DE717,2018,3.0,0,268310.0
DE718,2018,9.0,2,241664.0
DE719,2018,21.0,2,420914.0
DE71A,2018,16.0,2,238775.0
DE71B,2018,9.0,0,93846.0
DE71C,2018,13.0,1,358022.0
DE71D,2018,,0,185651.0
DE71E,2018,86.0,2,311593.0
DE721,2018,11.0,2,268418.0
DE722,2018,1.0,0,254074.0
DE723,2018,,0,173830.0
DE724,2018,,0,242805.0
DE725,2018,1.0,0,101163.0
DE731,2018,5.0,2,197230.0
DE732,2018,8.0,0,222283.0
DE733,2018,8.0,1,117414.0
DE734,2018,,0,231073.0
DE735,2018,,2,180071.0
DE736,2018,,0,155126.0
DE737,2018,,0,97695.0
DEB11,2018,2.0,1,113378.0
DEB12,2018,1.0,1,129353.0
DEB13,2018,,1,132125.0
DEB14,2018,5.0,0,164748.0
DEB15,2018,,0,82611.0
DEB1C,2018,2.0,1,61608.0
DEB17,2018,,0,217228.0
DEB18,2018,88.0,0,189061.0
DEB1D,2018,,0,106705.0
DEB1A,2018,,0,125588.0
DEB1B,2018,,1,207803.0
DEB21,2018,2.0,0,104342.0
DEB22,2018,2.0,1,113187.0
DEB23,2018,4.0,0,99788.0
DEB24,2018,,0,59313.0
DEB25,2018,,0,148953.0
DEB31,2018,18.0,0,48140.0
DEB32,2018,6.0,1,100426.0
DEB33,2018,88.0,0,48209.0
DEB34,2018,3.0,0,177222.0
DEB35,2018,220.0,1,224684.0
DEB36,2018,25.0,1,52945.0
DEB37,2018,,0,39761.0
DEB38,2018,2.0,0,49564.0
DEB39,2018,,0,86753.0
DEB3A,2018,1.0,0,33323.0
DEB3B,2018,,0,131238.0
DEB3C,2018,3.0,2,134329.0
DEB3D,2018,3.0,0,74783.0
DEB3E,2018,202.0,1,131383.0
DEB3F,2018,,0,106343.0
DEB3G,2018,,0,69334.0
DEB3H,2018,2.0,0,113031.0
DEB3I,2018,,0,155882.0
DEB3J,2018,,0,206454.0
DEB3K,2018,,0,89974.0
DE111,2018,56.0,3,612663.0
DE112,2018,26.0,3,395167.0
DE113,2018,14.0,1,536601.0
DE114,2018,,0,258809.0
DE115,2018,29.0,0,535374.0
DE116,2018,13.0,4,440696.0
DE117,2018,22.0,2,131986.0
DE118,2018,11.0,0,353877.0
DE119,2018,,1,115644.0
DE11A,2018,,0,200902.0
DE11B,2018,4.0,0,133169.0
DE11C,2018,,0,135235.0
DE11D,2018,18.0,1,317427.0
DE121,2018,12.0,0,56881.0
DE122,2018,90.0,0,309050.0
