1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5362;Rhein-Erft-Kreis;K;voll.;756;490;266;11;5;6;69;40;29;80;45;35;100;65;35;58;38;20;486;320;166;32;22;10;518;342;176
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5366;Euskirchen;K;voll.;391;287;104;3;2;1;24;15;9;27;17;10;49;36;13;34;26;8;252;193;59;29;15;14;281;208;73
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5370;Heinsberg;K;voll.;433;293;140;1;0;1;22;15;7;23;15;8;63;42;21;44;31;13;277;189;88;26;16;10;303;205;98
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5374;Oberbergischer Kreis;K;voll.;422;284;138;0;0;0;47;27;20;47;27;20;46;24;22;44;35;9;269;188;81;16;10;6;285;198;87
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5378;Rheinisch-Bergischer Kreis;K;voll.;428;297;131;0;0;0;32;21;11;32;21;11;81;59;22;40;34;6;254;165;89;21;18;3;275;183;92
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5382;Rhein-Sieg-Kreis;K;voll.;858;581;277;3;2;1;66;37;29;69;39;30;91;57;34;82;58;24;552;388;164;64;39;25;616;427;189
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5512;Bottrop;KfS;voll.;249;179;70;2;1;1;34;26;8;36;27;9;44;35;9;17;11;6;142;101;41;10;5;5;152;106;46
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5513;Gelsenkirchen;KfS;voll.;890;615;275;8;3;5;81;51;30;89;54;35;131;87;44;68;49;19;569;401;168;33;24;9;602;425;177
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5515;Münster;KfS;voll.;859;638;221;4;0;4;36;24;12;40;24;16;82;54;28;102;73;29;605;463;142;30;24;6;635;487;148
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5554;Borken;K;voll.;565;403;162;1;0;1;43;30;13;44;30;14;78;52;26;64;45;19;356;262;94;23;14;9;379;276;103
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5558;Coesfeld;K;voll.;259;178;81;1;1;0;22;15;7;23;16;7;31;24;7;36;22;14;150;102;48;19;14;5;169;116;53
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5562;Recklinghausen;K;voll.;1,249;846;403;12;7;5;116;90;26;128;97;31;164;110;54;91;72;19;803;525;278;63;42;21;866;567;299
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5566;Steinfurt;K;voll.;629;451;178;5;3;2;39;27;12;44;30;14;96;58;38;81;64;17;380;279;101;28;20;8;408;299;109
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5570;Warendorf;K;voll.;355;246;109;0;0;0;26;19;7;26;19;7;67;46;21;35;28;7;219;150;69;8;3;5;227;153;74
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5711;Bielefeld;KfS;voll.;820;597;223;2;0;2;31;19;12;33;19;14;104;72;32;89;71;18;556;410;146;38;25;13;594;435;159
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5754;Gütersloh;K;voll.;548;393;155;4;3;1;39;28;11;43;31;12;57;45;12;47;32;15;374;264;110;27;21;6;401;285;116
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5758;Herford;K;voll.;383;275;108;2;1;1;20;10;10;22;11;11;80;54;26;42;34;8;226;166;60;13;10;3;239;176;63
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5762;Höxter;K;voll.;214;163;51;2;1;1;15;13;2;17;14;3;20;10;10;26;23;3;145;113;32;6;3;3;151;116;35
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5766;Lippe;K;voll.;476;343;133;1;1;0;39;29;10;40;30;10;67;52;15;51;35;16;294;206;88;24;20;4;318;226;92
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5770;Minden-Lübbecke;K;voll.;572;405;167;1;1;0;47;31;16;48;32;16;100;60;40;71;49;22;323;246;77;30;18;12;353;264;89
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5774;Paderborn;K;voll.;580;434;146;1;1;0;38;24;14;39;25;14;47;36;11;68;50;18;391;299;92;35;24;11;426;323;103
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5911;Bochum;KfS;voll.;944;695;249;0;0;0;46;25;21;46;25;21;151;110;41;102;72;30;610;461;149;35;27;8;645;488;157
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5913;Dortmund;KfS;voll.;2,531;1,840;691;11;6;5;195;118;77;206;124;82;279;179;100;256;193;63;1,682;1,272;410;108;72;36;1,790;1,344;446
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5914;Hagen;KfS;voll.;546;386;160;7;4;3;51;25;26;58;29;29;77;57;20;60;45;15;321;234;87;30;21;9;351;255;96
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5915;Hamm;KfS;voll.;521;385;136;2;1;1;26;18;8;28;19;9;72;50;22;41;28;13;353;269;84;27;19;8;380;288;92
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5916;Herne;KfS;voll.;320;222;98;2;2;0;23;13;10;25;15;10;46;30;16;42;33;9;197;138;59;10;6;4;207;144;63
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5954;Ennepe-Ruhr-Kreis;K;voll.;484;330;154;2;1;1;51;34;17;53;35;18;62;40;22;35;27;8;302;212;90;32;16;16;334;228;106
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5958;Hochsauerlandkreis;K;voll.;441;322;119;4;3;1;45;32;13;49;35;14;89;61;28;37;28;9;234;177;57;32;21;11;266;198;68
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5962;Märkischer Kreis;K;voll.;710;474;236;4;3;1;60;42;18;64;45;19;101;62;39;81;59;22;427;286;141;37;22;15;464;308;156
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5966;Olpe;K;voll.;202;139;63;4;2;2;18;9;9;22;11;11;24;14;10;28;22;6;113;81;32;15;11;4;128;92;36
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5970;Siegen-Wittgenstein;K;voll.;489;360;129;0;0;0;27;14;13;27;14;13;42;34;8;59;47;12;341;252;89;20;13;7;361;265;96
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5974;Soest;K;voll.;702;535;167;2;1;1;33;20;13;35;21;14;62;53;9;73;58;15;496;384;112;36;19;17;532;403;129
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5978;Unna;K;voll.;663;499;164;3;3;0;53;34;19;56;37;19;104;86;18;56;46;10;411;308;103;36;22;14;447;330;117
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6411;Darmstadt;KfS;voll.;471;347;124;2;1;1;20;15;5;22;16;6;50;35;15;40;24;16;340;260;80;19;12;7;359;272;87
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6412;Frankfurt am Main;KfS;voll.;3,176;2,433;743;9;6;3;112;72;40;121;78;43;227;155;72;294;221;73;2,388;1,875;513;146;104;42;2,534;1,979;555
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6413;Offenbach am Main;KfS;voll.;296;220;76;2;0;2;29;22;7;31;22;9;33;17;16;15;10;5;205;161;44;12;10;2;217;171;46
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6414;Wiesbaden;KfS;voll.;794;555;239;3;3;0;55;37;18;58;40;18;114;79;35;63;41;22;528;373;155;31;22;9;559;395;164
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6431;Bergstraße;LK;voll.;282;194;88;2;2;0;29;17;12;31;19;12;50;35;15;21;19;2;162;110;52;18;11;7;180;121;59
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6432;Darmstadt-Dieburg;LK;voll.;260;198;62;0;0;0;21;12;9;21;12;9;31;24;7;17;14;3;170;132;38;21;16;5;191;148;43
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6433;Groß-Gerau;LK;voll.;330;246;84;1;1;0;24;19;5;25;20;5;51;42;9;20;13;7;210;156;54;24;15;9;234;171;63
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6434;Hochtaunuskreis;LK;voll.;271;177;94;1;0;1;11;10;1;12;10;2;46;30;16;35;21;14;163;108;55;15;8;7;178;116;62
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6435;Main-Kinzig-Kreis;LK;voll.;479;338;141;0;0;0;34;20;14;34;20;14;46;34;12;34;22;12;337;246;91;28;16;12;365;262;103
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6436;Main-Taunus-Kreis;LK;voll.;326;241;85;1;1;0;25;18;7;26;19;7;44;38;6;43;31;12;188;137;51;25;16;9;213;153;60
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6437;Odenwaldkreis;LK;voll.;163;131;32;1;1;0;15;11;4;16;12;4;24;22;2;18;14;4;94;74;20;11;9;2;105;83;22
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6438;Offenbach;LK;voll.;415;310;105;1;0;1;33;23;10;34;23;11;78;51;27;42;31;11;243;191;52;18;14;4;261;205;56
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6439;Rheingau-Taunus-Kreis;LK;voll.;231;147;84;0;0;0;22;10;12;22;10;12;41;19;22;23;16;7;131;93;38;14;9;5;145;102;43
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6440;Wetteraukreis;LK;voll.;386;296;90;1;1;0;30;23;7;31;24;7;58;44;14;32;26;6;236;184;52;29;18;11;265;202;63
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6531;Gießen;LK;voll.;475;361;114;3;2;1;22;16;6;25;18;7;59;44;15;50;40;10;322;246;76;19;13;6;341;259;82
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6532;Lahn-Dill-Kreis;LK;voll.;284;210;74;2;2;0;22;12;10;24;14;10;44;37;7;21;16;5;184;137;47;11;6;5;195;143;52
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6533;Limburg-Weilburg;LK;voll.;255;190;65;0;0;0;11;7;4;11;7;4;43;36;7;34;27;7;155;111;44;12;9;3;167;120;47
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6534;Marburg-Biedenkopf;LK;voll.;396;253;143;1;0;1;38;15;23;39;15;24;70;35;35;44;29;15;226;161;65;17;13;4;243;174;69
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6535;Vogelsbergkreis;LK;voll.;150;119;31;2;0;2;11;8;3;13;8;5;22;18;4;16;15;1;94;74;20;5;4;1;99;78;21
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6611;Kassel;KfS;voll.;829;600;229;6;3;3;25;14;11;31;17;14;77;51;26;94;71;23;593;437;156;34;24;10;627;461;166
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6631;Fulda;LK;voll.;287;228;59;3;1;2;12;10;2;15;11;4;31;22;9;41;33;8;187;152;35;13;10;3;200;162;38
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6632;Hersfeld-Rotenburg;LK;voll.;189;124;65;0;0;0;8;5;3;8;5;3;16;10;6;18;10;8;137;91;46;10;8;2;147;99;48
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6633;Kassel;LK;voll.;285;181;104;2;1;1;18;13;5;20;14;6;51;35;16;17;12;5;171;105;66;26;15;11;197;120;77
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6634;Schwalm-Eder-Kreis;LK;voll.;241;178;63;2;1;1;23;20;3;25;21;4;19;17;2;19;14;5;165;118;47;13;8;5;178;126;52
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6635;Waldeck-Frankenberg;LK;voll.;197;151;46;0;0;0;10;9;1;10;9;1;22;14;8;21;18;3;139;107;32;5;3;2;144;110;34
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6636;Werra-Meißner-Kreis;LK;voll.;155;121;34;0;0;0;10;9;1;10;9;1;12;11;1;11;10;1;111;83;28;11;8;3;122;91;31
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7111;Koblenz;KfS;voll.;359;261;98;0;0;0;18;15;3;18;15;3;48;35;13;35;24;11;243;180;63;15;7;8;258;187;71
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7131;Ahrweiler;LK;voll.;149;114;35;0;0;0;5;2;3;5;2;3;18;14;4;15;13;2;100;78;22;11;7;4;111;85;26
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7132;Altenkirchen (Westerwald);LK;voll.;184;137;47;2;2;0;20;14;6;22;16;6;15;10;5;20;18;2;114;85;29;13;8;5;127;93;34
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7133;Bad Kreuznach;LK;voll.;256;182;74;0;0;0;24;17;7;24;17;7;33;25;8;20;17;3;168;116;52;11;7;4;179;123;56
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7134;Birkenfeld;LK;voll.;131;76;55;1;1;0;17;12;5;18;13;5;35;19;16;9;6;3;63;36;27;6;2;4;69;38;31
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7135;Cochem-Zell;LK;voll.;69;51;18;0;0;0;4;3;1;4;3;1;2;1;1;9;8;1;46;32;14;8;7;1;54;39;15
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7137;Mayen-Koblenz;LK;voll.;313;218;95;0;0;0;17;10;7;17;10;7;51;38;13;29;21;8;192;137;55;24;12;12;216;149;67
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7138;Neuwied;LK;voll.;263;162;101;0;0;0;27;16;11;27;16;11;32;20;12;25;15;10;166;103;63;13;8;5;179;111;68
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7140;Rhein-Hunsrück-Kreis;LK;voll.;162;113;49;1;0;1;7;3;4;8;3;5;24;23;1;19;12;7;96;64;32;15;11;4;111;75;36
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7141;Rhein-Lahn-Kreis;LK;voll.;170;115;55;0;0;0;25;17;8;25;17;8;27;22;5;19;17;2;91;53;38;8;6;2;99;59;40
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7143;Westerwaldkreis;LK;voll.;206;146;60;0;0;0;10;8;2;10;8;2;21;14;7;37;23;14;123;89;34;15;12;3;138;101;37
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7211;Trier;KfS;voll.;310;232;78;1;1;0;8;3;5;9;4;5;12;8;4;27;22;5;258;196;62;4;2;2;262;198;64
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7231;Bernkastel-Wittlich;LK;voll.;159;112;47;0;0;0;16;12;4;16;12;4;26;18;8;15;11;4;87;62;25;15;9;6;102;71;31
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7232;Eifelkreis Bitburg-Prüm;LK;voll.;98;69;29;0;0;0;6;4;2;6;4;2;9;7;2;14;10;4;59;45;14;10;3;7;69;48;21
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7233;Vulkaneifel;LK;voll.;56;37;19;0;0;0;1;1;0;1;1;0;9;7;2;2;2;0;39;26;13;5;1;4;44;27;17
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7235;Trier-Saarburg;LK;voll.;153;107;46;1;0;1;11;7;4;12;7;5;35;24;11;15;11;4;86;60;26;5;5;0;91;65;26
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7311;Frankenthal (Pfalz);KfS;voll.;169;122;47;1;0;1;9;6;3;10;6;4;11;7;4;20;13;7;115;89;26;13;7;6;128;96;32
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7312;Kaiserslautern;KfS;voll.;351;247;104;2;1;1;18;11;7;20;12;8;33;27;6;48;36;12;237;161;76;13;11;2;250;172;78
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7313;Landau in der Pfalz;KfS;voll.;132;95;37;0;0;0;2;1;1;2;1;1;15;10;5;9;8;1;100;71;29;6;5;1;106;76;30
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7314;Ludwigshafen am Rhein;KfS;voll.;625;437;188;3;2;1;60;34;26;63;36;27;74;52;22;52;38;14;411;293;118;25;18;7;436;311;125
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7315;Mainz;KfS;voll.;588;455;133;1;1;0;27;17;10;28;18;10;78;57;21;48;40;8;407;325;82;27;15;12;434;340;94
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7316;Neustadt an der Weinstraße;KfS;voll.;126;81;45;4;2;2;3;2;1;7;4;3;14;4;10;10;7;3;90;61;29;5;5;0;95;66;29
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7317;Pirmasens;KfS;voll.;154;112;42;0;0;0;6;3;3;6;3;3;28;22;6;18;14;4;97;69;28;5;4;1;102;73;29
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7318;Speyer;KfS;voll.;188;147;41;1;0;1;8;5;3;9;5;4;20;15;5;10;9;1;137;109;28;12;9;3;149;118;31
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7319;Worms;KfS;voll.;233;160;73;1;0;1;15;10;5;16;10;6;20;11;9;31;18;13;161;118;43;5;3;2;166;121;45
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7320;Zweibrücken;KfS;voll.;81;61;20;0;0;0;4;3;1;4;3;1;12;10;2;9;8;1;50;37;13;6;3;3;56;40;16
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7331;Alzey-Worms;LK;voll.;139;95;44;4;3;1;15;6;9;19;9;10;17;12;5;13;11;2;80;56;24;10;7;3;90;63;27
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7332;Bad Dürkheim;LK;voll.;200;129;71;0;0;0;7;3;4;7;3;4;13;10;3;22;15;7;147;93;54;11;8;3;158;101;57
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7333;Donnersbergkreis;LK;voll.;106;77;29;0;0;0;7;4;3;7;4;3;7;5;2;9;6;3;75;55;20;8;7;1;83;62;21
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7334;Germersheim;LK;voll.;186;141;45;0;0;0;26;19;7;26;19;7;22;16;6;15;14;1;112;83;29;11;9;2;123;92;31
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7335;Kaiserslautern;LK;voll.;110;72;38;0;0;0;8;2;6;8;2;6;12;9;3;5;5;0;73;47;26;12;9;3;85;56;29
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7336;Kusel;LK;voll.;128;87;41;4;2;2;8;5;3;12;7;5;8;2;6;23;22;1;76;51;25;9;5;4;85;56;29
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7337;Südliche Weinstraße;LK;voll.;119;88;31;0;0;0;7;3;4;7;3;4;15;13;2;11;10;1;71;50;21;15;12;3;86;62;24
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7338;Rhein-Pfalz-Kreis;LK;voll.;175;131;44;1;1;0;19;12;7;20;13;7;12;10;2;11;5;6;121;94;27;11;9;2;132;103;29
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7339;Mainz-Bingen;LK;voll.;241;170;71;1;1;0;22;17;5;23;18;5;33;22;11;23;16;7;141;100;41;21;14;7;162;114;48
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7340;Südwestpfalz;LK;voll.;96;64;32;1;0;1;28;17;11;29;17;12;13;7;6;8;8;0;39;26;13;7;6;1;46;32;14
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8111;Stuttgart;SK;voll.;1,824;1,450;374;5;2;3;72;54;18;77;56;21;147;116;31;180;136;44;1,378;1,110;268;42;32;10;1,420;1,142;278
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8115;Böblingen;LK;voll.;372;260;112;3;3;0;41;26;15;44;29;15;78;56;22;27;24;3;204;142;62;19;9;10;223;151;72
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8116;Esslingen;LK;voll.;678;512;166;3;2;1;34;20;14;37;22;15;96;74;22;84;61;23;425;329;96;36;26;10;461;355;106
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8117;Göppingen;LK;voll.;277;212;65;1;1;0;21;13;8;22;14;8;36;29;7;35;32;3;171;128;43;13;9;4;184;137;47
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8118;Ludwigsburg;LK;voll.;573;432;141;2;2;0;33;24;9;35;26;9;87;58;29;36;24;12;386;305;81;29;19;10;415;324;91
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8119;Rems-Murr-Kreis;LK;voll.;594;450;144;2;2;0;34;19;15;36;21;15;86;70;16;41;37;4;411;311;100;20;11;9;431;322;109
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8121;Heilbronn;SK;voll.;427;305;122;1;1;0;17;4;13;18;5;13;34;21;13;47;34;13;322;240;82;6;5;1;328;245;83
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8125;Heilbronn;LK;voll.;345;236;109;0;0;0;29;18;11;29;18;11;38;34;4;30;24;6;223;141;82;25;19;6;248;160;88
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8126;Hohenlohekreis;LK;voll.;124;82;42;0;0;0;8;7;1;8;7;1;13;5;8;14;8;6;85;58;27;4;4;0;89;62;27
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;8127;Schwäbisch Hall;LK;voll.;216;157;59;1;0;1;9;5;4;10;5;5;39;27;12;29;22;7;133;100;33;5;3;2;138;103;35
