1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3455;Friesland;LK;insg.;181;124;57;0;0;0;6;5;1;6;5;1;25;17;8;47;35;12;94;63;31;9;4;5;103;67;36
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3456;Grafschaft Bentheim;LK;insg.;211;160;51;0;0;0;8;6;2;8;6;2;30;19;11;33;29;4;136;102;34;4;4;0;140;106;34
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3457;Leer;LK;insg.;262;191;71;4;1;3;8;3;5;12;4;8;28;24;4;29;23;6;182;134;48;11;6;5;193;140;53
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3458;Oldenburg;LK;insg.;208;155;53;0;0;0;22;15;7;22;15;7;21;14;7;34;29;5;118;91;27;13;6;7;131;97;34
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3459;Osnabrück;LK;insg.;548;375;173;10;5;5;57;35;22;67;40;27;58;30;28;65;50;15;333;237;96;25;18;7;358;255;103
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3460;Vechta;LK;insg.;266;213;53;2;2;0;5;5;0;7;7;0;30;25;5;26;18;8;194;157;37;9;6;3;203;163;40
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3461;Wesermarsch;LK;insg.;173;125;48;3;3;0;10;9;1;13;12;1;24;18;6;28;20;8;99;72;27;9;3;6;108;75;33
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;3462;Wittmund;LK;insg.;97;68;29;1;1;0;5;5;0;6;6;0;10;8;2;7;7;0;67;44;23;7;3;4;74;47;27
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4011;Bremen;KfS;insg.;1,806;1,329;477;3;2;1;56;33;23;59;35;24;203;138;65;233;173;60;1,254;938;316;57;45;12;1,311;983;328
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;4012;Bremerhaven;KfS;insg.;425;315;110;0;0;0;25;17;8;25;17;8;61;46;15;38;26;12;285;217;68;16;9;7;301;226;75
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5111;Düsseldorf;KfS;insg.;1,967;1,455;512;5;3;2;57;40;17;62;43;19;199;141;58;243;171;72;1,382;1,046;336;81;54;27;1,463;1,100;363
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5112;Duisburg;KfS;insg.;1,558;1,053;505;9;5;4;102;69;33;111;74;37;189;122;67;146;94;52;1,060;728;332;52;35;17;1,112;763;349
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5113;Essen;KfS;insg.;1,352;933;419;0;0;0;105;77;28;105;77;28;128;87;41;126;91;35;926;630;296;67;48;19;993;678;315
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5114;Krefeld;KfS;insg.;582;410;172;2;1;1;44;26;18;46;27;19;58;44;14;57;45;12;395;282;113;26;12;14;421;294;127
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5116;Mönchengladbach;KfS;insg.;597;401;196;2;2;0;26;18;8;28;20;8;68;49;19;63;47;16;417;275;142;21;10;11;438;285;153
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5117;Mülheim an der Ruhr;KfS;insg.;306;201;105;0;0;0;19;8;11;19;8;11;32;21;11;38;28;10;207;137;70;10;7;3;217;144;73
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5119;Oberhausen;KfS;insg.;505;366;139;0;0;0;24;20;4;24;20;4;50;39;11;75;57;18;336;238;98;20;12;8;356;250;106
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5120;Remscheid;KfS;insg.;225;151;74;1;1;0;16;11;5;17;12;5;15;12;3;34;25;9;146;93;53;13;9;4;159;102;57
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5122;Solingen;KfS;insg.;332;197;135;3;3;0;23;16;7;26;19;7;26;12;14;36;22;14;225;130;95;19;14;5;244;144;100
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5124;Wuppertal;KfS;insg.;1,028;684;344;7;3;4;47;34;13;54;37;17;111;67;44;111;78;33;720;479;241;32;23;9;752;502;250
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5154;Kleve;K;insg.;418;288;130;3;3;0;22;10;12;25;13;12;49;28;21;50;40;10;281;195;86;13;12;1;294;207;87
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5158;Mettmann;K;insg.;816;519;297;4;3;1;43;30;13;47;33;14;79;50;29;65;44;21;576;361;215;49;31;18;625;392;233
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5162;Rhein-Kreis Neuss;K;insg.;629;432;197;2;1;1;42;31;11;44;32;12;60;47;13;74;52;22;426;288;138;25;13;12;451;301;150
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5166;Viersen;K;insg.;495;336;159;1;1;0;37;25;12;38;26;12;77;52;25;65;53;12;288;186;102;27;19;8;315;205;110
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5170;Wesel;K;insg.;673;459;214;4;1;3;41;28;13;45;29;16;92;67;25;74;47;27;433;297;136;29;19;10;462;316;146
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5314;Bonn;KfS;insg.;800;563;237;4;2;2;23;12;11;27;14;13;74;51;23;99;70;29;567;405;162;33;23;10;600;428;172
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5315;Köln;KfS;insg.;4,592;3,362;1,230;16;9;7;159;107;52;175;116;59;388;273;115;492;369;123;3,360;2,482;878;177;122;55;3,537;2,604;933
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5316;Leverkusen;KfS;insg.;596;407;189;3;0;3;22;16;6;25;16;9;58;32;26;53;39;14;422;294;128;38;26;12;460;320;140
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5334;Aachen;K;insg.;1,490;1,029;461;10;5;5;71;49;22;81;54;27;140;87;53;181;144;37;1,013;695;318;75;49;26;1,088;744;344
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5358;Düren;K;insg.;468;343;125;3;1;2;27;21;6;30;22;8;48;37;11;51;38;13;312;228;84;27;18;9;339;246;93
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5362;Rhein-Erft-Kreis;K;insg.;852;582;270;10;6;4;62;45;17;72;51;21;104;73;31;77;47;30;554;381;173;45;30;15;599;411;188
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5366;Euskirchen;K;insg.;392;276;116;2;2;0;17;13;4;19;15;4;26;18;8;39;28;11;288;200;88;20;15;5;308;215;93
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5370;Heinsberg;K;insg.;414;285;129;1;0;1;21;13;8;22;13;9;53;36;17;55;42;13;260;180;80;24;14;10;284;194;90
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5374;Oberbergischer Kreis;K;insg.;509;366;143;1;1;0;24;17;7;25;18;7;53;37;16;45;34;11;359;259;100;27;18;9;386;277;109
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5378;Rheinisch-Bergischer Kreis;K;insg.;388;273;115;3;1;2;29;22;7;32;23;9;46;30;16;43;30;13;244;174;70;23;16;7;267;190;77
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5382;Rhein-Sieg-Kreis;K;insg.;689;507;182;5;2;3;22;16;6;27;18;9;87;60;27;90;66;24;452;341;111;33;22;11;485;363;122
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5512;Bottrop;KfS;insg.;352;229;123;6;5;1;24;14;10;30;19;11;37;27;10;44;35;9;220;139;81;21;9;12;241;148;93
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5513;Gelsenkirchen;KfS;insg.;765;532;233;3;2;1;67;38;29;70;40;30;89;62;27;60;46;14;516;360;156;30;24;6;546;384;162
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5515;Münster;KfS;insg.;671;501;170;0;0;0;23;14;9;23;14;9;78;48;30;88;77;11;457;343;114;25;19;6;482;362;120
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5554;Borken;K;insg.;533;368;165;3;2;1;26;16;10;29;18;11;56;42;14;72;52;20;361;249;112;15;7;8;376;256;120
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5558;Coesfeld;K;insg.;268;202;66;0;0;0;16;11;5;16;11;5;53;41;12;28;24;4;158;118;40;13;8;5;171;126;45
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5562;Recklinghausen;K;insg.;1,245;850;395;2;2;0;73;49;24;75;51;24;123;84;39;106;84;22;880;592;288;61;39;22;941;631;310
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5566;Steinfurt;K;insg.;605;424;181;3;1;2;25;20;5;28;21;7;66;53;13;87;72;15;403;265;138;21;13;8;424;278;146
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5570;Warendorf;K;insg.;392;284;108;0;0;0;29;20;9;29;20;9;52;39;13;52;38;14;245;177;68;14;10;4;259;187;72
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5711;Bielefeld;KfS;insg.;675;499;176;3;2;1;31;26;5;34;28;6;55;41;14;73;59;14;486;352;134;27;19;8;513;371;142
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5754;Gütersloh;K;insg.;551;378;173;2;1;1;18;11;7;20;12;8;60;41;19;60;41;19;385;268;117;26;16;10;411;284;127
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5758;Herford;K;insg.;341;243;98;0;0;0;10;7;3;10;7;3;39;30;9;47;36;11;229;161;68;16;9;7;245;170;75
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5762;Höxter;K;insg.;193;134;59;4;1;3;8;6;2;12;7;5;24;18;6;31;25;6;117;77;40;9;7;2;126;84;42
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5766;Lippe;K;insg.;529;390;139;1;1;0;53;36;17;54;37;17;74;59;15;63;50;13;323;233;90;15;11;4;338;244;94
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5770;Minden-Lübbecke;K;insg.;548;367;181;3;2;1;31;21;10;34;23;11;86;57;29;69;53;16;343;223;120;16;11;5;359;234;125
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5774;Paderborn;K;insg.;596;423;173;4;2;2;25;13;12;29;15;14;54;43;11;68;56;12;425;299;126;20;10;10;445;309;136
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5911;Bochum;KfS;insg.;1,128;650;478;6;5;1;52;31;21;58;36;22;98;64;34;133;71;62;794;453;341;45;26;19;839;479;360
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5913;Dortmund;KfS;insg.;2,472;1,787;685;8;5;3;121;81;40;129;86;43;230;144;86;270;200;70;1,745;1,288;457;98;69;29;1,843;1,357;486
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5914;Hagen;KfS;insg.;469;339;130;4;4;0;30;23;7;34;27;7;46;31;15;58;40;18;319;232;87;12;9;3;331;241;90
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5915;Hamm;KfS;insg.;444;322;122;8;5;3;26;18;8;34;23;11;41;26;15;55;44;11;300;221;79;14;8;6;314;229;85
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5916;Herne;KfS;insg.;368;260;108;1;1;0;23;15;8;24;16;8;37;29;8;29;19;10;263;188;75;15;8;7;278;196;82
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5954;Ennepe-Ruhr-Kreis;K;insg.;468;358;110;1;1;0;37;30;7;38;31;7;41;37;4;53;42;11;319;234;85;17;14;3;336;248;88
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5958;Hochsauerlandkreis;K;insg.;408;292;116;1;0;1;23;16;7;24;16;8;52;40;12;62;50;12;252;174;78;18;12;6;270;186;84
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5962;Märkischer Kreis;K;insg.;862;572;290;5;3;2;55;30;25;60;33;27;82;45;37;100;76;24;586;395;191;34;23;11;620;418;202
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5966;Olpe;K;insg.;213;173;40;2;0;2;6;5;1;8;5;3;41;39;2;25;22;3;131;99;32;8;8;0;139;107;32
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5970;Siegen-Wittgenstein;K;insg.;411;310;101;1;1;0;9;9;0;10;10;0;56;43;13;48;38;10;273;204;69;24;15;9;297;219;78
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5974;Soest;K;insg.;586;463;123;3;2;1;28;20;8;31;22;9;60;45;15;70;56;14;401;324;77;24;16;8;425;340;85
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;5978;Unna;K;insg.;786;511;275;5;3;2;27;20;7;32;23;9;85;53;32;103;78;25;516;326;190;50;31;19;566;357;209
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6411;Darmstadt;KfS;insg.;302;222;80;2;1;1;10;5;5;12;6;6;21;14;7;34;20;14;223;172;51;12;10;2;235;182;53
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6412;Frankfurt am Main;KfS;insg.;2,762;2,058;704;20;13;7;71;43;28;91;56;35;175;117;58;285;200;85;2,084;1,604;480;127;81;46;2,211;1,685;526
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6413;Offenbach am Main;KfS;insg.;307;224;83;2;2;0;13;5;8;15;7;8;31;22;9;25;22;3;224;165;59;12;8;4;236;173;63
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6414;Wiesbaden;KfS;insg.;903;639;264;4;4;0;29;22;7;33;26;7;95;69;26;129;102;27;612;424;188;34;18;16;646;442;204
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6431;Bergstraße;LK;insg.;344;244;100;1;1;0;10;6;4;11;7;4;30;21;9;44;33;11;231;166;65;28;17;11;259;183;76
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6432;Darmstadt-Dieburg;LK;insg.;290;206;84;1;1;0;15;6;9;16;7;9;27;20;7;38;28;10;184;134;50;25;17;8;209;151;58
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6433;Groß-Gerau;LK;insg.;297;217;80;4;3;1;8;7;1;12;10;2;30;22;8;29;23;6;211;151;60;15;11;4;226;162;64
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6434;Hochtaunuskreis;LK;insg.;332;231;101;0;0;0;16;13;3;16;13;3;59;50;9;42;31;11;201;130;71;14;7;7;215;137;78
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6435;Main-Kinzig-Kreis;LK;insg.;537;400;137;4;2;2;13;11;2;17;13;4;67;53;14;68;53;15;363;268;95;22;13;9;385;281;104
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6436;Main-Taunus-Kreis;LK;insg.;421;298;123;1;0;1;37;23;14;38;23;15;61;42;19;41;36;5;260;184;76;21;13;8;281;197;84
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6437;Odenwaldkreis;LK;insg.;124;93;31;0;0;0;3;3;0;3;3;0;12;12;0;20;16;4;83;56;27;6;6;0;89;62;27
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6438;Offenbach;LK;insg.;409;298;111;3;1;2;13;10;3;16;11;5;68;50;18;57;53;4;247;168;79;21;16;5;268;184;84
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6439;Rheingau-Taunus-Kreis;LK;insg.;181;125;56;0;0;0;11;7;4;11;7;4;29;21;8;23;21;2;111;73;38;7;3;4;118;76;42
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6440;Wetteraukreis;LK;insg.;391;282;109;2;0;2;16;7;9;18;7;11;29;21;8;48;38;10;277;204;73;19;12;7;296;216;80
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6531;Gießen;LK;insg.;490;383;107;1;0;1;18;14;4;19;14;5;46;29;17;51;39;12;352;287;65;22;14;8;374;301;73
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6532;Lahn-Dill-Kreis;LK;insg.;279;209;70;2;1;1;16;14;2;18;15;3;26;21;5;37;33;4;186;129;57;12;11;1;198;140;58
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6533;Limburg-Weilburg;LK;insg.;247;192;55;5;4;1;13;10;3;18;14;4;22;17;5;39;33;6;154;116;38;14;12;2;168;128;40
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6534;Marburg-Biedenkopf;LK;insg.;354;295;59;6;5;1;16;11;5;22;16;6;31;28;3;50;43;7;239;198;41;12;10;2;251;208;43
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6535;Vogelsbergkreis;LK;insg.;161;112;49;2;2;0;9;5;4;11;7;4;16;12;4;16;10;6;104;74;30;14;9;5;118;83;35
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6611;Kassel;KfS;insg.;700;520;180;7;3;4;18;15;3;25;18;7;38;28;10;68;53;15;547;406;141;22;15;7;569;421;148
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6631;Fulda;LK;insg.;330;260;70;0;0;0;7;5;2;7;5;2;14;8;6;65;56;9;229;179;50;15;12;3;244;191;53
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6632;Hersfeld-Rotenburg;LK;insg.;172;135;37;1;1;0;6;5;1;7;6;1;22;16;6;21;14;7;115;94;21;7;5;2;122;99;23
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6633;Kassel;LK;insg.;236;155;81;1;0;1;13;10;3;14;10;4;20;14;6;31;16;15;158;105;53;13;10;3;171;115;56
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6634;Schwalm-Eder-Kreis;LK;insg.;251;180;71;4;2;2;15;9;6;19;11;8;23;18;5;46;41;5;150;103;47;13;7;6;163;110;53
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6635;Waldeck-Frankenberg;LK;insg.;219;156;63;0;0;0;5;2;3;5;2;3;22;15;7;29;22;7;155;110;45;8;7;1;163;117;46
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;6636;Werra-Meißner-Kreis;LK;insg.;129;96;33;1;1;0;7;5;2;8;6;2;16;11;5;14;9;5;88;68;20;3;2;1;91;70;21
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7111;Koblenz;KfS;insg.;473;359;114;1;1;0;6;4;2;7;5;2;40;28;12;90;66;24;315;245;70;21;15;6;336;260;76
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7131;Ahrweiler;LK;insg.;224;156;68;0;0;0;7;6;1;7;6;1;22;15;7;27;20;7;150;103;47;18;12;6;168;115;53
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7132;Altenkirchen (Westerwald);LK;insg.;203;147;56;1;1;0;11;9;2;12;10;2;17;11;6;26;20;6;130;96;34;18;10;8;148;106;42
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7133;Bad Kreuznach;LK;insg.;349;266;83;0;0;0;21;17;4;21;17;4;43;33;10;42;36;6;226;171;55;17;9;8;243;180;63
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7134;Birkenfeld;LK;insg.;207;140;67;3;2;1;23;12;11;26;14;12;33;21;12;28;19;9;110;77;33;10;9;1;120;86;34
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7135;Cochem-Zell;LK;insg.;53;33;20;1;1;0;0;0;0;1;1;0;1;0;1;5;4;1;40;23;17;6;5;1;46;28;18
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7137;Mayen-Koblenz;LK;insg.;413;305;108;0;0;0;12;8;4;12;8;4;50;39;11;68;59;9;268;190;78;15;9;6;283;199;84
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7138;Neuwied;LK;insg.;329;211;118;4;2;2;24;17;7;28;19;9;30;21;9;40;30;10;211;130;81;20;11;9;231;141;90
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7140;Rhein-Hunsrück-Kreis;LK;insg.;134;103;31;1;1;0;7;6;1;8;7;1;10;7;3;15;12;3;96;76;20;5;1;4;101;77;24
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7141;Rhein-Lahn-Kreis;LK;insg.;168;126;42;0;0;0;3;3;0;3;3;0;21;14;7;26;22;4;107;78;29;11;9;2;118;87;31
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7143;Westerwaldkreis;LK;insg.;264;189;75;0;0;0;9;6;3;9;6;3;25;18;7;26;22;4;184;132;52;20;11;9;204;143;61
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7211;Trier;KfS;insg.;286;211;75;0;0;0;10;8;2;10;8;2;29;17;12;40;34;6;192;146;46;15;6;9;207;152;55
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7231;Bernkastel-Wittlich;LK;insg.;170;105;65;1;1;0;6;4;2;7;5;2;15;12;3;31;16;15;102;64;38;15;8;7;117;72;45
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7232;Eifelkreis Bitburg-Prüm;LK;insg.;103;68;35;0;0;0;3;1;2;3;1;2;5;2;3;10;10;0;74;47;27;11;8;3;85;55;30
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7233;Vulkaneifel;LK;insg.;78;61;17;1;1;0;5;3;2;6;4;2;16;14;2;10;10;0;40;28;12;6;5;1;46;33;13
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7235;Trier-Saarburg;LK;insg.;121;74;47;1;1;0;6;5;1;7;6;1;18;13;5;19;12;7;68;37;31;9;6;3;77;43;34
222000;Gefährliche und schwere Körperverletzung, Verstümmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB;7311;Frankenthal (Pfalz);KfS;insg.;165;121;44;0;0;0;12;11;1;12;11;1;18;15;3;25;19;6;99;68;31;11;8;3;110;76;34
