1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3103;Wolfsburg;KfS;voll.;14;0;14;0;0;0;0;0;0;0;0;0;4;0;4;1;0;1;9;0;9;0;0;0;9;0;9
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3151;Gifhorn;LK;voll.;15;1;14;0;0;0;1;0;1;1;0;1;7;1;6;3;0;3;4;0;4;0;0;0;4;0;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3153;Goslar;LK;voll.;21;0;21;0;0;0;0;0;0;0;0;0;10;0;10;4;0;4;7;0;7;0;0;0;7;0;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3154;Helmstedt;LK;voll.;7;1;6;0;0;0;0;0;0;0;0;0;3;0;3;1;0;1;3;1;2;0;0;0;3;1;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3155;Northeim;LK;voll.;20;4;16;0;0;0;2;0;2;2;0;2;5;1;4;4;2;2;9;1;8;0;0;0;9;1;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3157;Peine;LK;voll.;14;1;13;0;0;0;2;0;2;2;0;2;3;1;2;4;0;4;4;0;4;1;0;1;5;0;5
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3158;Wolfenbüttel;LK;voll.;19;1;18;0;0;0;2;0;2;2;0;2;6;0;6;3;0;3;8;1;7;0;0;0;8;1;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3159;Göttingen;LK;voll.;39;2;37;0;0;0;2;0;2;2;0;2;10;0;10;6;0;6;20;2;18;1;0;1;21;2;19
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3241;Region Hannover;LK;voll.;180;9;171;0;0;0;3;0;3;3;0;3;44;2;42;33;0;33;98;6;92;2;1;1;100;7;93
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3251;Diepholz;LK;voll.;26;1;25;0;0;0;0;0;0;0;0;0;10;0;10;6;0;6;10;1;9;0;0;0;10;1;9
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3252;Hameln-Pyrmont;LK;voll.;27;0;27;0;0;0;0;0;0;0;0;0;8;0;8;8;0;8;10;0;10;1;0;1;11;0;11
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3254;Hildesheim;LK;voll.;29;0;29;0;0;0;0;0;0;0;0;0;10;0;10;3;0;3;15;0;15;1;0;1;16;0;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3255;Holzminden;LK;voll.;8;0;8;0;0;0;1;0;1;1;0;1;3;0;3;1;0;1;3;0;3;0;0;0;3;0;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3256;Nienburg (Weser);LK;voll.;14;0;14;0;0;0;0;0;0;0;0;0;4;0;4;2;0;2;7;0;7;1;0;1;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3257;Schaumburg;LK;voll.;22;0;22;0;0;0;6;0;6;6;0;6;7;0;7;1;0;1;8;0;8;0;0;0;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3351;Celle;LK;voll.;31;2;29;0;0;0;2;0;2;2;0;2;9;0;9;4;1;3;16;1;15;0;0;0;16;1;15
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3352;Cuxhaven;LK;voll.;17;1;16;0;0;0;0;0;0;0;0;0;3;1;2;5;0;5;9;0;9;0;0;0;9;0;9
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3353;Harburg;LK;voll.;17;1;16;0;0;0;1;0;1;1;0;1;8;0;8;3;0;3;5;1;4;0;0;0;5;1;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3354;Lüchow-Dannenberg;LK;voll.;12;1;11;0;0;0;1;0;1;1;0;1;6;1;5;3;0;3;2;0;2;0;0;0;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3355;Lüneburg;LK;voll.;21;3;18;0;0;0;0;0;0;0;0;0;4;1;3;1;0;1;15;2;13;1;0;1;16;2;14
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3356;Osterholz;LK;voll.;10;0;10;0;0;0;1;0;1;1;0;1;2;0;2;2;0;2;5;0;5;0;0;0;5;0;5
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3357;Rotenburg (Wümme);LK;voll.;18;1;17;0;0;0;1;0;1;1;0;1;5;0;5;3;0;3;9;1;8;0;0;0;9;1;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3358;Heidekreis;LK;voll.;24;1;23;1;0;1;0;0;0;1;0;1;6;0;6;3;0;3;14;1;13;0;0;0;14;1;13
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3359;Stade;LK;voll.;28;2;26;0;0;0;3;1;2;3;1;2;8;0;8;7;1;6;10;0;10;0;0;0;10;0;10
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3360;Uelzen;LK;voll.;15;1;14;0;0;0;0;0;0;0;0;0;7;0;7;3;0;3;4;1;3;1;0;1;5;1;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3361;Verden;LK;voll.;13;1;12;0;0;0;0;0;0;0;0;0;5;0;5;3;1;2;5;0;5;0;0;0;5;0;5
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3401;Delmenhorst;KfS;voll.;3;0;3;0;0;0;0;0;0;0;0;0;1;0;1;2;0;2;0;0;0;0;0;0;0;0;0
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3402;Emden;KfS;voll.;8;0;8;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;6;0;6;0;0;0;6;0;6
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3403;Oldenburg (Oldenburg);KfS;voll.;31;2;29;0;0;0;0;0;0;0;0;0;7;1;6;9;0;9;15;1;14;0;0;0;15;1;14
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3404;Osnabrück;KfS;voll.;26;1;25;0;0;0;0;0;0;0;0;0;4;0;4;3;0;3;18;1;17;1;0;1;19;1;18
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3405;Wilhelmshaven;KfS;voll.;14;2;12;0;0;0;0;0;0;0;0;0;1;0;1;6;0;6;7;2;5;0;0;0;7;2;5
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3451;Ammerland;LK;voll.;12;0;12;0;0;0;1;0;1;1;0;1;5;0;5;1;0;1;5;0;5;0;0;0;5;0;5
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3452;Aurich;LK;voll.;22;0;22;0;0;0;1;0;1;1;0;1;9;0;9;1;0;1;11;0;11;0;0;0;11;0;11
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3453;Cloppenburg;LK;voll.;18;0;18;0;0;0;1;0;1;1;0;1;6;0;6;5;0;5;6;0;6;0;0;0;6;0;6
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3454;Emsland;LK;voll.;36;3;33;0;0;0;1;0;1;1;0;1;8;0;8;9;0;9;18;3;15;0;0;0;18;3;15
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3455;Friesland;LK;voll.;21;13;8;0;0;0;11;11;0;11;11;0;1;0;1;3;0;3;6;2;4;0;0;0;6;2;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3456;Grafschaft Bentheim;LK;voll.;10;2;8;0;0;0;0;0;0;0;0;0;3;0;3;5;2;3;2;0;2;0;0;0;2;0;2
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3457;Leer;LK;voll.;29;2;27;0;0;0;0;0;0;0;0;0;10;1;9;4;0;4;15;1;14;0;0;0;15;1;14
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3458;Oldenburg;LK;voll.;15;0;15;0;0;0;1;0;1;1;0;1;5;0;5;1;0;1;8;0;8;0;0;0;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3459;Osnabrück;LK;voll.;25;0;25;0;0;0;0;0;0;0;0;0;12;0;12;3;0;3;9;0;9;1;0;1;10;0;10
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3460;Vechta;LK;voll.;12;0;12;0;0;0;0;0;0;0;0;0;4;0;4;5;0;5;3;0;3;0;0;0;3;0;3
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3461;Wesermarsch;LK;voll.;12;1;11;0;0;0;1;0;1;1;0;1;4;1;3;2;0;2;5;0;5;0;0;0;5;0;5
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;3462;Wittmund;LK;voll.;7;0;7;0;0;0;0;0;0;0;0;0;2;0;2;1;0;1;4;0;4;0;0;0;4;0;4
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;4011;Bremen;KfS;voll.;121;6;115;0;0;0;2;0;2;2;0;2;15;1;14;24;2;22;77;3;74;3;0;3;80;3;77
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;4012;Bremerhaven;KfS;voll.;34;2;32;0;0;0;1;0;1;1;0;1;9;0;9;3;1;2;20;1;19;1;0;1;21;1;20
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5111;Düsseldorf;KfS;voll.;105;4;101;0;0;0;2;0;2;2;0;2;19;0;19;20;0;20;62;3;59;2;1;1;64;4;60
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5112;Duisburg;KfS;voll.;56;4;52;0;0;0;0;0;0;0;0;0;14;0;14;12;1;11;29;3;26;1;0;1;30;3;27
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5113;Essen;KfS;voll.;106;9;97;0;0;0;2;0;2;2;0;2;25;1;24;23;1;22;55;7;48;1;0;1;56;7;49
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5114;Krefeld;KfS;voll.;49;4;45;0;0;0;0;0;0;0;0;0;18;0;18;7;2;5;23;2;21;1;0;1;24;2;22
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5116;Mönchengladbach;KfS;voll.;38;1;37;0;0;0;0;0;0;0;0;0;8;0;8;6;0;6;24;1;23;0;0;0;24;1;23
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5117;Mülheim an der Ruhr;KfS;voll.;32;7;25;2;1;1;0;0;0;2;1;1;5;1;4;5;1;4;14;3;11;6;1;5;20;4;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5119;Oberhausen;KfS;voll.;14;1;13;0;0;0;1;0;1;1;0;1;2;0;2;4;0;4;7;1;6;0;0;0;7;1;6
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5120;Remscheid;KfS;voll.;17;1;16;0;0;0;0;0;0;0;0;0;1;0;1;4;0;4;11;1;10;1;0;1;12;1;11
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5122;Solingen;KfS;voll.;18;0;18;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;13;0;13;3;0;3;16;0;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5124;Wuppertal;KfS;voll.;72;2;70;1;0;1;2;1;1;3;1;2;11;1;10;13;0;13;43;0;43;2;0;2;45;0;45
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5154;Kleve;K;voll.;45;3;42;0;0;0;1;1;0;1;1;0;11;0;11;6;0;6;25;2;23;2;0;2;27;2;25
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5158;Mettmann;K;voll.;32;2;30;1;0;1;0;0;0;1;0;1;11;1;10;5;0;5;13;1;12;2;0;2;15;1;14
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5162;Rhein-Kreis Neuss;K;voll.;43;3;40;0;0;0;0;0;0;0;0;0;12;0;12;7;0;7;24;3;21;0;0;0;24;3;21
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5166;Viersen;K;voll.;28;1;27;0;0;0;1;0;1;1;0;1;7;0;7;5;0;5;14;1;13;1;0;1;15;1;14
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5170;Wesel;K;voll.;49;1;48;0;0;0;0;0;0;0;0;0;11;0;11;6;0;6;32;1;31;0;0;0;32;1;31
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5314;Bonn;KfS;voll.;54;3;51;0;0;0;0;0;0;0;0;0;11;0;11;10;0;10;33;3;30;0;0;0;33;3;30
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5315;Köln;KfS;voll.;196;11;185;0;0;0;0;0;0;0;0;0;35;1;34;34;2;32;125;8;117;2;0;2;127;8;119
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5316;Leverkusen;KfS;voll.;24;0;24;0;0;0;1;0;1;1;0;1;5;0;5;6;0;6;10;0;10;2;0;2;12;0;12
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5334;Aachen;K;voll.;73;2;71;0;0;0;0;0;0;0;0;0;20;0;20;21;0;21;32;2;30;0;0;0;32;2;30
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5358;Düren;K;voll.;38;3;35;0;0;0;1;0;1;1;0;1;10;0;10;6;1;5;21;2;19;0;0;0;21;2;19
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5362;Rhein-Erft-Kreis;K;voll.;40;1;39;0;0;0;1;0;1;1;0;1;14;1;13;2;0;2;22;0;22;1;0;1;23;0;23
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5366;Euskirchen;K;voll.;29;0;29;0;0;0;1;0;1;1;0;1;7;0;7;5;0;5;16;0;16;0;0;0;16;0;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5370;Heinsberg;K;voll.;37;3;34;0;0;0;0;0;0;0;0;0;5;1;4;7;0;7;24;2;22;1;0;1;25;2;23
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5374;Oberbergischer Kreis;K;voll.;40;4;36;0;0;0;2;1;1;2;1;1;11;1;10;6;0;6;18;2;16;3;0;3;21;2;19
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5378;Rheinisch-Bergischer Kreis;K;voll.;21;1;20;0;0;0;0;0;0;0;0;0;5;0;5;5;0;5;11;1;10;0;0;0;11;1;10
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5382;Rhein-Sieg-Kreis;K;voll.;53;2;51;0;0;0;1;0;1;1;0;1;14;0;14;9;0;9;28;2;26;1;0;1;29;2;27
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5512;Bottrop;KfS;voll.;12;1;11;0;0;0;0;0;0;0;0;0;3;0;3;1;0;1;8;1;7;0;0;0;8;1;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5513;Gelsenkirchen;KfS;voll.;43;3;40;0;0;0;0;0;0;0;0;0;9;0;9;4;0;4;28;3;25;2;0;2;30;3;27
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5515;Münster;KfS;voll.;39;2;37;0;0;0;0;0;0;0;0;0;6;0;6;9;1;8;23;1;22;1;0;1;24;1;23
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5554;Borken;K;voll.;33;1;32;0;0;0;2;0;2;2;0;2;6;0;6;7;0;7;18;1;17;0;0;0;18;1;17
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5558;Coesfeld;K;voll.;25;2;23;0;0;0;0;0;0;0;0;0;8;1;7;5;0;5;11;1;10;1;0;1;12;1;11
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5562;Recklinghausen;K;voll.;66;4;62;0;0;0;0;0;0;0;0;0;20;0;20;10;1;9;34;3;31;2;0;2;36;3;33
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5566;Steinfurt;K;voll.;28;0;28;0;0;0;2;0;2;2;0;2;5;0;5;7;0;7;14;0;14;0;0;0;14;0;14
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5570;Warendorf;K;voll.;27;1;26;0;0;0;0;0;0;0;0;0;8;0;8;5;0;5;14;1;13;0;0;0;14;1;13
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5711;Bielefeld;KfS;voll.;50;0;50;0;0;0;1;0;1;1;0;1;8;0;8;5;0;5;35;0;35;1;0;1;36;0;36
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5754;Gütersloh;K;voll.;38;3;35;0;0;0;0;0;0;0;0;0;8;1;7;6;1;5;24;1;23;0;0;0;24;1;23
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5758;Herford;K;voll.;35;2;33;0;0;0;1;0;1;1;0;1;7;1;6;2;0;2;25;1;24;0;0;0;25;1;24
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5762;Höxter;K;voll.;12;0;12;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2;8;0;8;0;0;0;8;0;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5766;Lippe;K;voll.;35;3;32;0;0;0;0;0;0;0;0;0;11;0;11;8;1;7;14;2;12;2;0;2;16;2;14
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5770;Minden-Lübbecke;K;voll.;42;1;41;0;0;0;0;0;0;0;0;0;11;1;10;6;0;6;25;0;25;0;0;0;25;0;25
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5774;Paderborn;K;voll.;38;0;38;0;0;0;0;0;0;0;0;0;11;0;11;11;0;11;15;0;15;1;0;1;16;0;16
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5911;Bochum;KfS;voll.;40;4;36;0;0;0;2;0;2;2;0;2;9;1;8;5;0;5;24;3;21;0;0;0;24;3;21
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5913;Dortmund;KfS;voll.;112;5;107;0;0;0;1;1;0;1;1;0;27;0;27;18;2;16;65;2;63;1;0;1;66;2;64
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5914;Hagen;KfS;voll.;28;3;25;0;0;0;0;0;0;0;0;0;7;0;7;4;1;3;17;2;15;0;0;0;17;2;15
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5915;Hamm;KfS;voll.;34;2;32;1;0;1;0;0;0;1;0;1;10;0;10;2;0;2;20;2;18;1;0;1;21;2;19
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5916;Herne;KfS;voll.;14;2;12;0;0;0;0;0;0;0;0;0;5;0;5;2;1;1;6;1;5;1;0;1;7;1;6
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5954;Ennepe-Ruhr-Kreis;K;voll.;23;1;22;0;0;0;0;0;0;0;0;0;6;0;6;4;0;4;13;1;12;0;0;0;13;1;12
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5958;Hochsauerlandkreis;K;voll.;27;3;24;0;0;0;0;0;0;0;0;0;16;2;14;4;1;3;7;0;7;0;0;0;7;0;7
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5962;Märkischer Kreis;K;voll.;42;1;41;0;0;0;1;1;0;1;1;0;14;0;14;5;0;5;20;0;20;2;0;2;22;0;22
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5966;Olpe;K;voll.;10;1;9;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;9;1;8;0;0;0;9;1;8
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5970;Siegen-Wittgenstein;K;voll.;25;1;24;0;0;0;1;0;1;1;0;1;6;0;6;5;0;5;12;1;11;1;0;1;13;1;12
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5974;Soest;K;voll.;49;6;43;0;0;0;2;1;1;2;1;1;11;1;10;17;3;14;19;1;18;0;0;0;19;1;18
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;5978;Unna;K;voll.;44;0;44;0;0;0;0;0;0;0;0;0;13;0;13;10;0;10;21;0;21;0;0;0;21;0;21
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;6411;Darmstadt;KfS;voll.;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;11;0;11;0;0;0;11;0;11
111000;Vergewaltigung, sexuelle Nötigung und sexueller Übergriff im besonders schweren Fall einschl. mit Todesfolge §§ 177, 178 StGB;6412;Frankfurt am Main;KfS;voll.;143;7;136;0;0;0;0;0;0;0;0;0;30;1;29;23;2;21;83;4;79;7;0;7;90;4;86
